ward_url,ward_polling,ward,polling_station,constituency,province,district,ward_fromurl,dist_fromurl,shp2015,website2015,shp2016,website2016,merge_flag,new_2016,renamed
"/results/2015_presidential_election/poll/nakoli_north,kabwe",NAKOLI NORTH/Jesus Cares Ministries,Nakoli North,Jesus Cares Ministries,Kabwe Central,Central,Kabwe,Nakoli_north,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/nakoli_south,kabwe",NAKOLI SOUTH/Njanji Tavern,Nakoli South,Njanji Tavern,Kabwe Central,Central,Kabwe,Nakoli_south,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/natuseko,kabwe",NATUSEKO/Natuseko School,Natuseko,Natuseko School,Kabwe Central,Central,Kabwe,Natuseko,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/nkurumah,kabwe",NKURUMAH/Nkurumah College,Nkurumah,Nkurumah College,Kabwe Central,Central,Kabwe,Nkurumah,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/rayton,kabwe",RAYTON/Mulungushi University Town Campus,Rayton,Mulungushi University Town Campus,Kabwe Central,Central,Kabwe,Rayton,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/st_marys,kabwe",ST MARYS/Mine School,St Marys,Mine School,Kabwe Central,Central,Kabwe,St_marys,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/waya_%2527a%2527,kabwe",WAYA 'A'/Katondo School,Waya 'A',Katondo School,Kabwe Central,Central,Kabwe,Waya_%2527A%2527,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/waya_%2527b%2527,kabwe",WAYA 'B'/Buyantanshi Open Community School,Waya 'B',Buyantanshi Open Community School,Kabwe Central,Central,Kabwe,Waya_%2527B%2527,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/youth__center,kabwe",YOUTH  CENTER/Shinning Light Education & Training Centre,Youth  Center,Shinning Light Education & Training Centre,Kabwe Central,Central,Kabwe,Youth__center,Kabwe,Kabwe Central,Kabwe Central,Kabwe Central,Kabwe Central,0,0,NA
"/results/2015_presidential_election/poll/busa,kapiri_mposhi",BUSA/Kachinka Primary School,Busa,Kachinka Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Busa,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/butwa_north,kapiri_mposhi",BUTWA NORTH/Meembe Primary School,Butwa North,Meembe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Butwa_north,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/butwa_south,kapiri_mposhi",BUTWA SOUTH/Muchinga Primary School,Butwa South,Muchinga Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Butwa_south,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chambulumina,kapiri_mposhi",CHAMBULUMINA/George Ndashe Primary School,Chambulumina,George Ndashe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chambulumina,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chang%2527ondo,kapiri_mposhi",CHANG'ONDO/Chang`ondo Primary School,Chang'ondo,Chang`ondo Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chang%2527Ondo,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chankomo,kapiri_mposhi",CHANKOMO/Chankomo Primary School,Chankomo,Chankomo Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chankomo,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chibwe_%2527a%2527,kapiri_mposhi",CHIBWE 'A'/Luanshimba Primary School,Chibwe 'A',Luanshimba Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chibwe_%2527A%2527,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chibwe_%2527b%2527,kapiri_mposhi",CHIBWE 'B'/Chibwe Basic School,Chibwe 'B',Chibwe Basic School,Kapiri Mposhi,Central,Kapiri Mposhi,Chibwe_%2527B%2527,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chibwelelo,kapiri_mposhi",CHIBWELELO/Saulo Mwanachomba Village,Chibwelelo,Saulo Mwanachomba Village,Kapiri Mposhi,Central,Kapiri Mposhi,Chibwelelo,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chilumba,kapiri_mposhi",CHILUMBA/Chilumba Primary School,Chilumba,Chilumba Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chilumba,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chilya_bututu,kapiri_mposhi",CHILYA BUTUTU/Munyense Primary School,Chilya Bututu,Munyense Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chilya_bututu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chimanimani,kapiri_mposhi",CHIMANIMANI/Shamputa Depot,Chimanimani,Shamputa Depot,Kapiri Mposhi,Central,Kapiri Mposhi,Chimanimani,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chimbo,kapiri_mposhi",CHIMBO/Chimbo Primary School,Chimbo,Chimbo Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chimbo,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chimwala,kapiri_mposhi",CHIMWALA/Chimwala Primary School,Chimwala,Chimwala Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chimwala,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chipepo,kapiri_mposhi",CHIPEPO/Kato Primary School,Chipepo,Kato Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chipepo,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chipepo_court,kapiri_mposhi",CHIPEPO COURT/Chipepo Primary School,Chipepo Court,Chipepo Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chipepo_court,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chirwa_island,kapiri_mposhi",CHIRWA ISLAND/Chirwa Primary School,Chirwa Island,Chirwa Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chirwa_island,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chisamba,kapiri_mposhi",CHISAMBA/Chisamba Primary School,Chisamba,Chisamba Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chisamba,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chisengamang%2527a%2527,kapiri_mposhi",CHISENGAMANG'A'/Chisengamang'a Primary School,Chisengamang'a',Chisengamang'a Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chisengamang%2527A%2527,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chishimu,kapiri_mposhi",CHISHIMU/Ndinga Village,Chishimu,Ndinga Village,Kapiri Mposhi,Central,Kapiri Mposhi,Chishimu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/chitukutuku,kapiri_mposhi",CHITUKUTUKU/Chitukutuku Primary School,Chitukutuku,Chitukutuku Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Chitukutuku,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/fubera,kapiri_mposhi",FUBERA/Fubera Primary School,Fubera,Fubera Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Fubera,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/ifulumo_%2528misenga%2529,kapiri_mposhi",IFULUMO (MISENGA)/Kapisu Primary School,Ifulumo (Misenga),Kapisu Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Ifulumo_%2528Misenga%2529,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/imansa,kapiri_mposhi",IMANSA/Imansa Primary School,Imansa,Imansa Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Imansa,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/iwonde,kapiri_mposhi",IWONDE/Iwonde Primary School,Iwonde,Iwonde Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Iwonde,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kabwale,kapiri_mposhi",KABWALE/Kabwale Primary School,Kabwale,Kabwale Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kabwale,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kakulu,kapiri_mposhi",KAKULU/Kakulu Rural Health Centre,Kakulu,Kakulu Rural Health Centre,Kapiri Mposhi,Central,Kapiri Mposhi,Kakulu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kakwelesa,kapiri_mposhi",KAKWELESA/Kakwelesa Primary School,Kakwelesa,Kakwelesa Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kakwelesa,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kalenda_%2528mulata%2529,kapiri_mposhi",KALENDA (MULATA)/Kanema Village,Kalenda (Mulata),Kanema Village,Kapiri Mposhi,Central,Kapiri Mposhi,Kalenda_%2528Mulata%2529,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kambosha,kapiri_mposhi",KAMBOSHA/Kambosha Primary School,Kambosha,Kambosha Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kambosha,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kampumba,kapiri_mposhi",KAMPUMBA/Kampumba Primary School,Kampumba,Kampumba Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kampumba,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kampumba_mine,kapiri_mposhi",KAMPUMBA MINE/Kabanga Primary School,Kampumba Mine,Kabanga Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kampumba_mine,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kamwanya,kapiri_mposhi",KAMWANYA/Kamwanya Comm. School,Kamwanya,Kamwanya Comm. School,Kapiri Mposhi,Central,Kapiri Mposhi,Kamwanya,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kandindi,kapiri_mposhi",KANDINDI/Kandindi Primary School,Kandindi,Kandindi Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kandindi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kantupu,kapiri_mposhi",KANTUPU/Kantupu Primary School,Kantupu,Kantupu Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kantupu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kanyemu,kapiri_mposhi",KANYEMU/Kanyemu Comm. School,Kanyemu,Kanyemu Comm. School,Kapiri Mposhi,Central,Kapiri Mposhi,Kanyemu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kapandwe,kapiri_mposhi",KAPANDWE/Kapandwe Primary School,Kapandwe,Kapandwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kapandwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kapila,kapiri_mposhi",KAPILA/Kapila Primary School,Kapila,Kapila Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kapila,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kapiri-mposhi_central,kapiri_mposhi",KAPIRI-MPOSHI CENTRAL/Old Civic Centre,Kapiri-Mposhi Central,Old Civic Centre,Kapiri Mposhi,Central,Kapiri Mposhi,Kapiri-Mposhi_central,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kapiri-mposhi_south,kapiri_mposhi",KAPIRI-MPOSHI SOUTH/Hilltop School (Kawama),Kapiri-Mposhi South,Hilltop School (Kawama),Kapiri Mposhi,Central,Kapiri Mposhi,Kapiri-Mposhi_south,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kasaka,kapiri_mposhi",KASAKA/Kasaka Fishing Camp,Kasaka,Kasaka Fishing Camp,Kapiri Mposhi,Central,Kapiri Mposhi,Kasaka,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kasanta,kapiri_mposhi",KASANTA/Mafwasa Primary School,Kasanta,Mafwasa Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Kasanta,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kashitu,kapiri_mposhi",KASHITU/Kashitu Siding,Kashitu,Kashitu Siding,Kapiri Mposhi,Central,Kapiri Mposhi,Kashitu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/kaswende,kapiri_mposhi",KASWENDE/Kaswende Fishing Camp,Kaswende,Kaswende Fishing Camp,Kapiri Mposhi,Central,Kapiri Mposhi,Kaswende,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/katukwe,kapiri_mposhi",KATUKWE/Katukwe Primary School,Katukwe,Katukwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Katukwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/likumbi,kapiri_mposhi",LIKUMBI/Likumbi Primary School,Likumbi,Likumbi Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Likumbi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/luamala,kapiri_mposhi",LUAMALA/Luamala Primary School,Luamala,Luamala Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Luamala,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/luanchele,kapiri_mposhi",LUANCHELE/Luanchele Primary School,Luanchele,Luanchele Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Luanchele,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lubuto,kapiri_mposhi",LUBUTO/Lubuto Market,Lubuto,Lubuto Market,Kapiri Mposhi,Central,Kapiri Mposhi,Lubuto,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lufunsa,kapiri_mposhi",LUFUNSA/Kateneka Comm. School,Lufunsa,Kateneka Comm. School,Kapiri Mposhi,Central,Kapiri Mposhi,Lufunsa,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lukanda_%2527a%2527,kapiri_mposhi",LUKANDA 'A'/Kalima Village,Lukanda 'A',Kalima Village,Kapiri Mposhi,Central,Kapiri Mposhi,Lukanda_%2527A%2527,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lukanda_%2527b%2527,kapiri_mposhi",LUKANDA 'B'/Lukanda Depot,Lukanda 'B',Lukanda Depot,Kapiri Mposhi,Central,Kapiri Mposhi,Lukanda_%2527B%2527,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lukanga,kapiri_mposhi",LUKANGA/St Joesph School,Lukanga,St Joesph School,Kapiri Mposhi,Central,Kapiri Mposhi,Lukanga,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lunchu,kapiri_mposhi",LUNCHU/Lunchu Primary School,Lunchu,Lunchu Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Lunchu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lunsemfwa,kapiri_mposhi",LUNSEMFWA/Katelemuna Primary School,Lunsemfwa,Katelemuna Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Lunsemfwa,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/lupuka,kapiri_mposhi",LUPUKA/Lupuka Primary School,Lupuka,Lupuka Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Lupuka,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/luswishi,kapiri_mposhi",LUSWISHI/Luswishi Fishing Camp,Luswishi,Luswishi Fishing Camp,Kapiri Mposhi,Central,Kapiri Mposhi,Luswishi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/makafu,kapiri_mposhi",MAKAFU/Makafu Primary School,Makafu,Makafu Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Makafu,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mapili,kapiri_mposhi",MAPILI/Mapili SDA Church,Mapili,Mapili SDA Church,Kapiri Mposhi,Central,Kapiri Mposhi,Mapili,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/matilyo_%2528kawele%2529,kapiri_mposhi",MATILYO (KAWELE)/Matilyo Primary School,Matilyo (Kawele),Matilyo Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Matilyo_%2528Kawele%2529,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mobe,kapiri_mposhi",MOBE/Mobe Primary School,Mobe,Mobe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mobe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mondake,kapiri_mposhi",MONDAKE/Mondake Primary School,Mondake,Mondake Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mondake,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mpunde,kapiri_mposhi",MPUNDE/Mpunde Basic School,Mpunde,Mpunde Basic School,Kapiri Mposhi,Central,Kapiri Mposhi,Mpunde,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mpunde_south,kapiri_mposhi",MPUNDE SOUTH/Sibale Primary,Mpunde South,Sibale Primary,Kapiri Mposhi,Central,Kapiri Mposhi,Mpunde_south,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mubalashi,kapiri_mposhi",MUBALASHI/Mubalashi Primary School,Mubalashi,Mubalashi Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mubalashi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mubofwe,kapiri_mposhi",MUBOFWE/Mubofwe Primary School,Mubofwe,Mubofwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mubofwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mufukushi,kapiri_mposhi",MUFUKUSHI/Mwansa Village,Mufukushi,Mwansa Village,Kapiri Mposhi,Central,Kapiri Mposhi,Mufukushi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mukonchi,kapiri_mposhi",MUKONCHI/Mukochi High School,Mukonchi,Mukochi High School,Kapiri Mposhi,Central,Kapiri Mposhi,Mukonchi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mukubwe,kapiri_mposhi",MUKUBWE/Mukubwe Primary School,Mukubwe,Mukubwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mukubwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mulungushi,kapiri_mposhi",MULUNGUSHI/Mulungushi Primary School,Mulungushi,Mulungushi Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mulungushi,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mulungushi_rock,kapiri_mposhi",MULUNGUSHI ROCK/Muteteshi Primary School,Mulungushi Rock,Muteteshi Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mulungushi_rock,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mumbachala,kapiri_mposhi",MUMBACHALA/Mumbachala Primary School,Mumbachala,Mumbachala Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mumbachala,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mushimbili,kapiri_mposhi",MUSHIMBILI/Kaundu Primary School,Mushimbili,Kaundu Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mushimbili,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/mutenda,kapiri_mposhi",MUTENDA/Mutenda Primary School,Mutenda,Mutenda Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Mutenda,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/nchembwe,kapiri_mposhi",NCHEMBWE/Nchembwe Primary School,Nchembwe,Nchembwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Nchembwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/ndeke,kapiri_mposhi",NDEKE/Ndeke Water Works,Ndeke,Ndeke Water Works,Kapiri Mposhi,Central,Kapiri Mposhi,Ndeke,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
"/results/2015_presidential_election/poll/ngabwe,kapiri_mposhi",NGABWE/Ngabwe Primary School,Ngabwe,Ngabwe Primary School,Kapiri Mposhi,Central,Kapiri Mposhi,Ngabwe,Kapiri_mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,0,0,NA
