"","constit","election_type","year","party","candidate","pct_cast","won"
"9794","Ikeleng'i","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.878269075222432,1
"9795","Ikeleng'i","presidential",2015,"FDD","Edith Nawakwi",0.00269614451334592,0
"9796","Ikeleng'i","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00471825289835535,0
"9797","Ikeleng'i","presidential",2015,"UNIP","Tilyenji Kaunda",0.00754920463736856,0
"9798","Ikeleng'i","presidential",2015,"4R","Eric Chanda",0.00606632515502831,0
"9799","Ikeleng'i","presidential",2015,"NAREP","Elias Chipimo",0.00471825289835535,0
"9800","Ikeleng'i","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00552709625235913,0
"9801","Ikeleng'i","presidential",2015,"CDP","Daniel Pule",0.00134807225667296,0
"9802","Ikeleng'i","presidential",2015,"FDA","Ludwig Sondashi",0.00094365057967107,0
"9803","Ikeleng'i","presidential",2015,"Green Party","Peter Sinkamba",0.000808843354003775,0
"9804","Isoka","presidential",2015,"Patriotic Front","Edgar Lungu",0.751064767219856,1
"9805","Isoka","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.151417241885739,0
"9806","Isoka","presidential",2015,"FDD","Edith Nawakwi",0.0559553532089881,0
"9807","Isoka","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00763695109414011,0
"9808","Isoka","presidential",2015,"UNIP","Tilyenji Kaunda",0.0091055955353209,0
"9809","Isoka","presidential",2015,"4R","Eric Chanda",0.00543398443236892,0
"9810","Isoka","presidential",2015,"NAREP","Elias Chipimo",0.00514025554413277,0
"9811","Isoka","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00234983110588926,0
"9812","Isoka","presidential",2015,"CDP","Daniel Pule",0.000881186664708474,0
"9813","Isoka","presidential",2015,"FDA","Ludwig Sondashi",0.00190923777353503,0
"9814","Isoka","presidential",2015,"Green Party","Peter Sinkamba",0.000146864444118079,0
"9815","Itezhitezhi","presidential",2015,"Patriotic Front","Edgar Lungu",0.0850512793950067,0
"9816","Itezhitezhi","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.88273075727753,1
"9817","Itezhitezhi","presidential",2015,"FDD","Edith Nawakwi",0.00694084740495183,0
"9818","Itezhitezhi","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00217548948513416,0
"9819","Itezhitezhi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00497254739459235,0
"9820","Itezhitezhi","presidential",2015,"4R","Eric Chanda",0.0050761421319797,0
"9821","Itezhitezhi","presidential",2015,"NAREP","Elias Chipimo",0.00217548948513416,0
"9822","Itezhitezhi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00321143685900756,0
"9823","Itezhitezhi","presidential",2015,"CDP","Daniel Pule",0.000725163161711385,0
"9824","Itezhitezhi","presidential",2015,"FDA","Ludwig Sondashi",0.000414378949549363,0
"9825","Itezhitezhi","presidential",2015,"Green Party","Peter Sinkamba",0.000207189474774681,0
"9826","Kabompo","presidential",2015,"Patriotic Front","Edgar Lungu",0.0711938663745893,0
"9827","Kabompo","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.863499452354874,1
"9828","Kabompo","presidential",2015,"FDD","Edith Nawakwi",0.0231380065717415,0
"9829","Kabompo","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00725629791894852,0
"9830","Kabompo","presidential",2015,"UNIP","Tilyenji Kaunda",0.00479189485213582,0
"9831","Kabompo","presidential",2015,"4R","Eric Chanda",0.00711938663745893,0
"9832","Kabompo","presidential",2015,"NAREP","Elias Chipimo",0.00424424972617744,0
"9833","Kabompo","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00314895947426068,0
"9834","Kabompo","presidential",2015,"CDP","Daniel Pule",0.00136911281489595,0
"9835","Kabompo","presidential",2015,"FDA","Ludwig Sondashi",0.00109529025191676,0
"9836","Kabompo","presidential",2015,"Green Party","Peter Sinkamba",0.00123220153340635,0
"9837","Kabushi","presidential",2015,"Patriotic Front","Edgar Lungu",0.789656918597291,1
"9838","Kabushi","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.174832257247753,0
"9839","Kabushi","presidential",2015,"FDD","Edith Nawakwi",0.0107608558045322,0
"9840","Kabushi","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00569692366122294,0
"9841","Kabushi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00170907709836688,0
"9842","Kabushi","presidential",2015,"4R","Eric Chanda",0.000253196607165464,0
"9843","Kabushi","presidential",2015,"NAREP","Elias Chipimo",0.00215217116090644,0
"9844","Kabushi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00120268388403595,0
"9845","Kabushi","presidential",2015,"CDP","Daniel Pule",0.00107608558045322,0
"9846","Kabushi","presidential",2015,"FDA","Ludwig Sondashi",0.000696290669705026,0
"9847","Kabushi","presidential",2015,"Green Party","Peter Sinkamba",0.000569692366122294,0
"9848","Kabwata","presidential",2015,"Patriotic Front","Edgar Lungu",0.64558828347695,1
"9849","Kabwata","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.329904000524229,0
"9850","Kabwata","presidential",2015,"FDD","Edith Nawakwi",0.00389895481799417,0
"9851","Kabwata","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00684774417614102,0
"9852","Kabwata","presidential",2015,"UNIP","Tilyenji Kaunda",0.00101569411225058,0
"9853","Kabwata","presidential",2015,"4R","Eric Chanda",0.000327643262016317,0
"9854","Kabwata","presidential",2015,"NAREP","Elias Chipimo",0.00416106942760722,0
"9855","Kabwata","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00117951574325874,0
"9856","Kabwata","presidential",2015,"CDP","Daniel Pule",0.000425936240621212,0
"9857","Kabwata","presidential",2015,"FDA","Ludwig Sondashi",0.000163821631008158,0
"9858","Kabwata","presidential",2015,"Green Party","Peter Sinkamba",0.000229350283411422,0
"9859","Kabwe Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.673981550449779,1
"9860","Kabwe Central","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.284019939265456,0
"9861","Kabwe Central","presidential",2015,"FDD","Edith Nawakwi",0.00865180771214118,0
"9862","Kabwe Central","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0101988196871598,0
"9863","Kabwe Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00343780438893027,0
"9864","Kabwe Central","presidential",2015,"4R","Eric Chanda",0.00160430871483413,0
"9865","Kabwe Central","presidential",2015,"NAREP","Elias Chipimo",0.0025783532916977,0
"9866","Kabwe Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00269294677132871,0
"9867","Kabwe Central","presidential",2015,"CDP","Daniel Pule",0.00206268263335816,0
"9868","Kabwe Central","presidential",2015,"FDA","Ludwig Sondashi",0.000859451097232567,0
"9869","Kabwe Central","presidential",2015,"Green Party","Peter Sinkamba",0.000687560877786054,0
"9870","Kafue","presidential",2015,"Patriotic Front","Edgar Lungu",0.465945945945946,0
"9871","Kafue","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.486966966966967,1
"9872","Kafue","presidential",2015,"FDD","Edith Nawakwi",0.0102702702702703,0
"9873","Kafue","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00852852852852853,0
"9874","Kafue","presidential",2015,"UNIP","Tilyenji Kaunda",0.00492492492492492,0
"9875","Kafue","presidential",2015,"4R","Eric Chanda",0.00342342342342342,0
"9876","Kafue","presidential",2015,"NAREP","Elias Chipimo",0.00276276276276276,0
"9877","Kafue","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00336336336336336,0
"9878","Kafue","presidential",2015,"CDP","Daniel Pule",0.00174174174174174,0
"9879","Kafue","presidential",2015,"FDA","Ludwig Sondashi",0.000600600600600601,0
"9880","Kafue","presidential",2015,"Green Party","Peter Sinkamba",0.000660660660660661,0
"9881","Kafulafuta","presidential",2015,"Patriotic Front","Edgar Lungu",0.482142857142857,1
"9882","Kafulafuta","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.421901893287435,0
"9883","Kafulafuta","presidential",2015,"FDD","Edith Nawakwi",0.0423838209982788,0
"9884","Kafulafuta","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00473321858864028,0
"9885","Kafulafuta","presidential",2015,"UNIP","Tilyenji Kaunda",0.00989672977624785,0
"9886","Kafulafuta","presidential",2015,"4R","Eric Chanda",0.0088209982788296,0
"9887","Kafulafuta","presidential",2015,"NAREP","Elias Chipimo",0.00731497418244406,0
"9888","Kafulafuta","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00580895008605852,0
"9889","Kafulafuta","presidential",2015,"CDP","Daniel Pule",0.00258175559380379,0
"9890","Kafulafuta","presidential",2015,"FDA","Ludwig Sondashi",0.00215146299483649,0
"9891","Kafulafuta","presidential",2015,"Green Party","Peter Sinkamba",0.00129087779690189,0
"9892","Kalabo Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.154172731683649,0
"9893","Kalabo Central","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.787845705967977,1
"9894","Kalabo Central","presidential",2015,"FDD","Edith Nawakwi",0.0183163512857836,0
"9895","Kalabo Central","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00473071324599709,0
"9896","Kalabo Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00727802037845706,0
"9897","Kalabo Central","presidential",2015,"4R","Eric Chanda",0.00545851528384279,0
"9898","Kalabo Central","presidential",2015,"NAREP","Elias Chipimo",0.00351770984958758,0
"9899","Kalabo Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0057011159631247,0
"9900","Kalabo Central","presidential",2015,"CDP","Daniel Pule",0.000727802037845706,0
"9901","Kalabo Central","presidential",2015,"FDA","Ludwig Sondashi",0.00145560407569141,0
"9902","Kalabo Central","presidential",2015,"Green Party","Peter Sinkamba",0.000485201358563804,0
"9903","Kalomo Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.0345980976272604,0
"9904","Kalomo Central","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.938695515835685,1
"9905","Kalomo Central","presidential",2015,"FDD","Edith Nawakwi",0.000940733772342427,0
"9906","Kalomo Central","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00193373053203721,0
"9907","Kalomo Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00407651301348385,0
"9908","Kalomo Central","presidential",2015,"4R","Eric Chanda",0.00475593184906449,0
"9909","Kalomo Central","presidential",2015,"NAREP","Elias Chipimo",0.00245636040556078,0
"9910","Kalomo Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00203825650674193,0
"9911","Kalomo Central","presidential",2015,"CDP","Daniel Pule",0.000574892860875928,0
"9912","Kalomo Central","presidential",2015,"FDA","Ludwig Sondashi",0.00104525974704714,0
"9913","Kalomo Central","presidential",2015,"Green Party","Peter Sinkamba",0.000209051949409428,0
"9914","Kalulushi","presidential",2015,"Patriotic Front","Edgar Lungu",0.70706379803507,1
"9915","Kalulushi","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.251212535754259,0
"9916","Kalulushi","presidential",2015,"FDD","Edith Nawakwi",0.0053475935828877,0
"9917","Kalulushi","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00833229697798781,0
"9918","Kalulushi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00236289018778759,0
"9919","Kalulushi","presidential",2015,"4R","Eric Chanda",0.00292252207436886,0
"9920","Kalulushi","presidential",2015,"NAREP","Elias Chipimo",0.0026116154707126,0
"9921","Kalulushi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00348215396095013,0
"9922","Kalulushi","presidential",2015,"CDP","Daniel Pule",0.00217634622559383,0
"9923","Kalulushi","presidential",2015,"FDA","Ludwig Sondashi",0.000932719810968785,0
"9924","Kalulushi","presidential",2015,"Green Party","Peter Sinkamba",0.00242507150851884,0
"9925","Kamfinsa","presidential",2015,"Patriotic Front","Edgar Lungu",0.770742170742171,1
"9926","Kamfinsa","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.195709995709996,0
"9927","Kamfinsa","presidential",2015,"FDD","Edith Nawakwi",0.00609180609180609,0
"9928","Kamfinsa","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0090948090948091,0
"9929","Kamfinsa","presidential",2015,"UNIP","Tilyenji Kaunda",0.00163020163020163,0
"9930","Kamfinsa","presidential",2015,"4R","Eric Chanda",0.000858000858000858,0
"9931","Kamfinsa","presidential",2015,"NAREP","Elias Chipimo",0.00128700128700129,0
"9932","Kamfinsa","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00197340197340197,0
"9933","Kamfinsa","presidential",2015,"CDP","Daniel Pule",0.000600600600600601,0
"9934","Kamfinsa","presidential",2015,"FDA","Ludwig Sondashi",0.000772200772200772,0
"9935","Kamfinsa","presidential",2015,"Green Party","Peter Sinkamba",0.00154440154440154,0
"9936","Kanchibiya","presidential",2015,"Patriotic Front","Edgar Lungu",0.841931424976408,1
"9937","Kanchibiya","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.0830449826989619,0
"9938","Kanchibiya","presidential",2015,"FDD","Edith Nawakwi",0.0270525322428437,0
"9939","Kanchibiya","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0124252909720038,0
"9940","Kanchibiya","presidential",2015,"UNIP","Tilyenji Kaunda",0.00550487574709028,0
"9941","Kanchibiya","presidential",2015,"4R","Eric Chanda",0.00707769738911607,0
"9942","Kanchibiya","presidential",2015,"NAREP","Elias Chipimo",0.00283107895564643,0
"9943","Kanchibiya","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00440390059767222,0
"9944","Kanchibiya","presidential",2015,"CDP","Daniel Pule",0.00298836111984901,0
"9945","Kanchibiya","presidential",2015,"FDA","Ludwig Sondashi",0.00173010380622837,0
"9946","Kanchibiya","presidential",2015,"Green Party","Peter Sinkamba",0.000786410821012897,0
"9947","Kankoyo","presidential",2015,"Patriotic Front","Edgar Lungu",0.73224043715847,1
"9948","Kankoyo","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.178086030545047,0
"9949","Kankoyo","presidential",2015,"FDD","Edith Nawakwi",0.0135911447386857,0
"9950","Kankoyo","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00812666386436878,0
"9951","Kankoyo","presidential",2015,"UNIP","Tilyenji Kaunda",0.0107888468544206,0
"9952","Kankoyo","presidential",2015,"4R","Eric Chanda",0.00294241277847835,0
"9953","Kankoyo","presidential",2015,"NAREP","Elias Chipimo",0.007145859604876,0
"9954","Kankoyo","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0320863107748354,0
"9955","Kankoyo","presidential",2015,"CDP","Daniel Pule",0.00350287235533137,0
"9956","Kankoyo","presidential",2015,"FDA","Ludwig Sondashi",0.00196160851898557,0
"9957","Kankoyo","presidential",2015,"Green Party","Peter Sinkamba",0.00126103404791929,0
"9958","Kantanshi","presidential",2015,"Patriotic Front","Edgar Lungu",0.806094182825485,1
"9959","Kantanshi","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.15426497277677,0
"9960","Kantanshi","presidential",2015,"FDD","Edith Nawakwi",0.0104116916610947,0
"9961","Kantanshi","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0110803324099723,0
"9962","Kantanshi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00248352278154552,0
"9963","Kantanshi","presidential",2015,"4R","Eric Chanda",0.00171936192568536,0
"9964","Kantanshi","presidential",2015,"NAREP","Elias Chipimo",0.00248352278154552,0
"9965","Kantanshi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00181488203266788,0
"9966","Kantanshi","presidential",2015,"CDP","Daniel Pule",0.00114624128379024,0
"9967","Kantanshi","presidential",2015,"FDA","Ludwig Sondashi",0.000477600534912599,0
"9968","Kantanshi","presidential",2015,"Green Party","Peter Sinkamba",0.00124176139077276,0
"9969","Kanyama","presidential",2015,"Patriotic Front","Edgar Lungu",0.552663537598057,1
"9970","Kanyama","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.420290806446319,0
"9971","Kanyama","presidential",2015,"FDD","Edith Nawakwi",0.0036104637804838,0
"9972","Kanyama","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00469360291462894,0
"9973","Kanyama","presidential",2015,"UNIP","Tilyenji Kaunda",0.00295401582039584,0
"9974","Kanyama","presidential",2015,"4R","Eric Chanda",0.00091902714412315,0
"9975","Kanyama","presidential",2015,"NAREP","Elias Chipimo",0.0018380542882463,0
"9976","Kanyama","presidential",2015,"Heritage Party","Godfrey Miyanda",0.000886204746118751,0
"9977","Kanyama","presidential",2015,"CDP","Daniel Pule",0.000886204746118751,0
"9978","Kanyama","presidential",2015,"FDA","Ludwig Sondashi",0.000426691174057177,0
"9979","Kanyama","presidential",2015,"Green Party","Peter Sinkamba",0.000328223980043982,0
"9980","Kaoma Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.15911562160203,0
"9981","Kaoma Central","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.809955297813217,1
"9982","Kaoma Central","presidential",2015,"FDD","Edith Nawakwi",0.00181225081551287,0
"9983","Kaoma Central","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0026579678627522,0
"9984","Kaoma Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00422858523619669,0
"9985","Kaoma Central","presidential",2015,"4R","Eric Chanda",0.00459103539929926,0
"9986","Kaoma Central","presidential",2015,"NAREP","Elias Chipimo",0.00362450163102573,0
"9987","Kaoma Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00144980065241029,0
"9988","Kaoma Central","presidential",2015,"CDP","Daniel Pule",0.000724900326205147,0
"9989","Kaoma Central","presidential",2015,"FDA","Ludwig Sondashi",0.000604083605170956,0
"9990","Kaoma Central","presidential",2015,"Green Party","Peter Sinkamba",0.000483266884136765,0
"9991","Kapiri Mposhi","presidential",2015,"Patriotic Front","Edgar Lungu",0.46475472587009,0
"9992","Kapiri Mposhi","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.483658206230493,1
"9993","Kapiri Mposhi","presidential",2015,"FDD","Edith Nawakwi",0.00506448383487427,0
"9994","Kapiri Mposhi","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0106589717920028,0
"9995","Kapiri Mposhi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00700783228313998,0
"9996","Kapiri Mposhi","presidential",2015,"4R","Eric Chanda",0.00506448383487427,0
"9997","Kapiri Mposhi","presidential",2015,"NAREP","Elias Chipimo",0.00306224603969142,0
"9998","Kapiri Mposhi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0035922501619457,0
"9999","Kapiri Mposhi","presidential",2015,"CDP","Daniel Pule",0.00212001648901714,0
"10000","Kapiri Mposhi","presidential",2015,"FDA","Ludwig Sondashi",0.000765561509922855,0
"10001","Kapiri Mposhi","presidential",2015,"Green Party","Peter Sinkamba",0.000824450856839998,0
"10002","Kaputa","presidential",2015,"Patriotic Front","Edgar Lungu",0.626784214945424,1
"10003","Kaputa","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.321858382311783,0
"10004","Kaputa","presidential",2015,"FDD","Edith Nawakwi",0.00643716764623566,0
"10005","Kaputa","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00503778337531486,0
"10006","Kaputa","presidential",2015,"UNIP","Tilyenji Kaunda",0.00447802966694654,0
"10007","Kaputa","presidential",2015,"4R","Eric Chanda",0.00811642877134061,0
"10008","Kaputa","presidential",2015,"NAREP","Elias Chipimo",0.00377833753148615,0
"10009","Kaputa","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00419815281276238,0
"10010","Kaputa","presidential",2015,"CDP","Daniel Pule",0.00167926112510495,0
"10011","Kaputa","presidential",2015,"FDA","Ludwig Sondashi",0.00153932269801287,0
"10012","Kaputa","presidential",2015,"Green Party","Peter Sinkamba",0.000839630562552477,0
"10013","Kasama Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.741663989720527,1
"10014","Kasama Central","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.222614840989399,0
"10015","Kasama Central","presidential",2015,"FDD","Edith Nawakwi",0.00886604561516222,0
"10016","Kasama Central","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00674590427240604,0
"10017","Kasama Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00295534853838741,0
"10018","Kasama Central","presidential",2015,"4R","Eric Chanda",0.00212014134275618,0
"10019","Kasama Central","presidential",2015,"NAREP","Elias Chipimo",0.00192740122068744,0
"10020","Kasama Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00314808866045615,0
"10021","Kasama Central","presidential",2015,"CDP","Daniel Pule",0.00179890780597494,0
"10022","Kasama Central","presidential",2015,"FDA","Ludwig Sondashi",0.000385480244137488,0
"10023","Kasama Central","presidential",2015,"Green Party","Peter Sinkamba",0.00109219402505622,0
"10024","Kasempa","presidential",2015,"Patriotic Front","Edgar Lungu",0.0584147257700977,0
"10025","Kasempa","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.890871525169046,1
"10026","Kasempa","presidential",2015,"FDD","Edith Nawakwi",0.0033809166040571,0
"10027","Kasempa","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00356874530428249,0
"10028","Kasempa","presidential",2015,"UNIP","Tilyenji Kaunda",0.00704357625845229,0
"10029","Kasempa","presidential",2015,"4R","Eric Chanda",0.00873403456048084,0
"10030","Kasempa","presidential",2015,"NAREP","Elias Chipimo",0.00375657400450789,0
"10031","Kasempa","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0068557475582269,0
"10032","Kasempa","presidential",2015,"CDP","Daniel Pule",0.000939143501126972,0
"10033","Kasempa","presidential",2015,"FDA","Ludwig Sondashi",0.000657400450788881,0
"10034","Kasempa","presidential",2015,"Green Party","Peter Sinkamba",0.000845229151014275,0
"10035","Kasenengwa","presidential",2015,"Patriotic Front","Edgar Lungu",0.612629161882893,1
"10036","Kasenengwa","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.300344431687715,0
"10037","Kasenengwa","presidential",2015,"FDD","Edith Nawakwi",0.00826636050516647,0
"10038","Kasenengwa","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0134328358208955,0
"10039","Kasenengwa","presidential",2015,"UNIP","Tilyenji Kaunda",0.013203214695752,0
"10040","Kasenengwa","presidential",2015,"4R","Eric Chanda",0.0113662456946039,0
"10041","Kasenengwa","presidential",2015,"NAREP","Elias Chipimo",0.0060849598163031,0
"10042","Kasenengwa","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0119402985074627,0
"10043","Kasenengwa","presidential",2015,"CDP","Daniel Pule",0.00665901262916188,0
"10044","Kasenengwa","presidential",2015,"FDA","Ludwig Sondashi",0.00252583237657865,0
"10045","Kasenengwa","presidential",2015,"Green Party","Peter Sinkamba",0.000918484500574053,0
"10046","Katombola","presidential",2015,"Patriotic Front","Edgar Lungu",0.0287584053794428,0
"10047","Katombola","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.929274735830932,1
"10048","Katombola","presidential",2015,"FDD","Edith Nawakwi",0.00150096061479347,0
"10049","Katombola","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00456292026897214,0
"10050","Katombola","presidential",2015,"UNIP","Tilyenji Kaunda",0.00606388088376561,0
"10051","Katombola","presidential",2015,"4R","Eric Chanda",0.00696445725264169,0
"10052","Katombola","presidential",2015,"NAREP","Elias Chipimo",0.00348222862632085,0
"10053","Katombola","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00492315081652257,0
"10054","Katombola","presidential",2015,"CDP","Daniel Pule",0.000660422670509126,0
"10055","Katombola","presidential",2015,"FDA","Ludwig Sondashi",0.00048030739673391,0
"10056","Katombola","presidential",2015,"Green Party","Peter Sinkamba",0.00114073006724304,0
"10057","Katuba","presidential",2015,"Patriotic Front","Edgar Lungu",0.257929254918826,0
"10058","Katuba","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.702827652940544,1
"10059","Katuba","presidential",2015,"FDD","Edith Nawakwi",0.00569831200946135,0
"10060","Katuba","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00548328136759488,0
"10061","Katuba","presidential",2015,"UNIP","Tilyenji Kaunda",0.00473067412106225,0
"10062","Katuba","presidential",2015,"4R","Eric Chanda",0.00451564347919579,0
"10063","Katuba","presidential",2015,"NAREP","Elias Chipimo",0.00301042898613052,0
"10064","Katuba","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00333297494893022,0
"10065","Katuba","presidential",2015,"CDP","Daniel Pule",0.00182776045586496,0
"10066","Katuba","presidential",2015,"FDA","Ludwig Sondashi",0.00161272981399849,0
"10067","Katuba","presidential",2015,"Green Party","Peter Sinkamba",0.000537576604666165,0
"10068","Kaumbwe","presidential",2015,"Patriotic Front","Edgar Lungu",0.698327759197324,1
"10069","Kaumbwe","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.166020066889632,0
"10070","Kaumbwe","presidential",2015,"FDD","Edith Nawakwi",0.0185953177257525,0
"10071","Kaumbwe","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00976588628762542,0
"10072","Kaumbwe","presidential",2015,"UNIP","Tilyenji Kaunda",0.0184615384615385,0
"10073","Kaumbwe","presidential",2015,"4R","Eric Chanda",0.022742474916388,0
"10074","Kaumbwe","presidential",2015,"NAREP","Elias Chipimo",0.00963210702341137,0
"10075","Kaumbwe","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0103010033444816,0
"10076","Kaumbwe","presidential",2015,"CDP","Daniel Pule",0.0109698996655518,0
"10077","Kaumbwe","presidential",2015,"FDA","Ludwig Sondashi",0.0100334448160535,0
"10078","Kaumbwe","presidential",2015,"Green Party","Peter Sinkamba",0.00294314381270903,0
"10079","Kawambwa","presidential",2015,"Patriotic Front","Edgar Lungu",0.814503332275468,1
"10080","Kawambwa","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.0593462392891146,0
"10081","Kawambwa","presidential",2015,"FDD","Edith Nawakwi",0.0450650587115202,0
"10082","Kawambwa","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.0542684861948588,0
"10083","Kawambwa","presidential",2015,"UNIP","Tilyenji Kaunda",0.00507775309425579,0
"10084","Kawambwa","presidential",2015,"4R","Eric Chanda",0.00507775309425579,0
"10085","Kawambwa","presidential",2015,"NAREP","Elias Chipimo",0.00269755633132339,0
"10086","Kawambwa","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00190415741034592,0
"10087","Kawambwa","presidential",2015,"CDP","Daniel Pule",0.00428435417327832,0
"10088","Kawambwa","presidential",2015,"FDA","Ludwig Sondashi",0.000317359568390987,0
"10089","Kawambwa","presidential",2015,"Green Party","Peter Sinkamba",0.000476039352586481,0
"10090","Keembe","presidential",2015,"Patriotic Front","Edgar Lungu",0.21214109926169,0
"10091","Keembe","presidential",2015,"United Party for National Development","Hakainde Hichilema",0.741837571780148,1
"10092","Keembe","presidential",2015,"FDD","Edith Nawakwi",0.00246103363412633,0
"10093","Keembe","presidential",2015,"Movement for Multi-Party Democracy","Nevers Mumba",0.00467596390484003,0
"10094","Keembe","presidential",2015,"UNIP","Tilyenji Kaunda",0.00656275635767022,0
"10095","Keembe","presidential",2015,"4R","Eric Chanda",0.0044298605414274,0
"10096","Keembe","presidential",2015,"NAREP","Elias Chipimo",0.00410172272354389,0
"10097","Keembe","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00607054963084496,0
