"","constit","election_type","year","party","candidate","pct_cast","won"
"2983","Mambilima","presidential",2016,"PAC","Andyford Banda",0.0125438111049622,0
"2984","Mambilima","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000830105146651909,0
"2985","Mambilima","presidential",2016,"UPP","Saviour Chishimba",0.00258254934513927,0
"2986","Mambilima","presidential",2016,"UNIP","Tilyenji Kaunda",0.00525733259546209,0
"2987","Mambilima","presidential",2016,"Green Party","Peter Sinkamba",0.000645637336284818,0
"2988","Mambilima","presidential",2016,"DA","Maxwell Mwamba",0.00156797638812027,0
"2989","Mandevu","presidential",2016,"Patriotic Front","Edgar Lungu",0.737638371788965,1
"2990","Mandevu","presidential",2016,"UPND","Hakainde Hichilema",0.236997098706247,0
"2991","Mandevu","presidential",2016,"FDD","Edith Nawakwi",0.00429590705898467,0
"2992","Mandevu","presidential",2016,"PAC","Andyford Banda",0.0006474990349774,0
"2993","Mandevu","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000834277602759342,0
"2994","Mandevu","presidential",2016,"UPP","Saviour Chishimba",0.00105841188409767,0
"2995","Mandevu","presidential",2016,"UNIP","Tilyenji Kaunda",0.00117047902476684,0
"2996","Mandevu","presidential",2016,"Green Party","Peter Sinkamba",0.000635047130458604,0
"2997","Mandevu","presidential",2016,"DA","Maxwell Mwamba",0.000224134281338331,0
"2998","Mangango","presidential",2016,"Patriotic Front","Edgar Lungu",0.172018348623853,0
"2999","Mangango","presidential",2016,"UPND","Hakainde Hichilema",0.743119266055046,1
"3000","Mangango","presidential",2016,"FDD","Edith Nawakwi",0.0113149847094801,0
"3001","Mangango","presidential",2016,"PAC","Andyford Banda",0.00435779816513761,0
"3002","Mangango","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00321100917431193,0
"3003","Mangango","presidential",2016,"UPP","Saviour Chishimba",0.0200305810397554,0
"3004","Mangango","presidential",2016,"UNIP","Tilyenji Kaunda",0.00695718654434251,0
"3005","Mangango","presidential",2016,"Green Party","Peter Sinkamba",0.00099388379204893,0
"3006","Mangango","presidential",2016,"DA","Maxwell Mwamba",0.000535168195718654,0
"3007","Mansa Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.802246126784385,1
"3008","Mansa Central","presidential",2016,"UPND","Hakainde Hichilema",0.155233069481091,0
"3009","Mansa Central","presidential",2016,"FDD","Edith Nawakwi",0.00575062580339625,0
"3010","Mansa Central","presidential",2016,"PAC","Andyford Banda",0.0063933428049523,0
"3011","Mansa Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00118395237128746,0
"3012","Mansa Central","presidential",2016,"UPP","Saviour Chishimba",0.00172518774101888,0
"3013","Mansa Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.00240173195318314,0
"3014","Mansa Central","presidential",2016,"Green Party","Peter Sinkamba",0.0028076584804817,0
"3015","Mansa Central","presidential",2016,"DA","Maxwell Mwamba",0.000236790474257493,0
"3016","Manyinga","presidential",2016,"Patriotic Front","Edgar Lungu",0.0980933427489247,0
"3017","Manyinga","presidential",2016,"UPND","Hakainde Hichilema",0.871990755601207,1
"3018","Manyinga","presidential",2016,"FDD","Edith Nawakwi",0.00243949412595493,0
"3019","Manyinga","presidential",2016,"PAC","Andyford Banda",0.00340245233356872,0
"3020","Manyinga","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000834563779931951,0
"3021","Manyinga","presidential",2016,"UPP","Saviour Chishimba",0.00295307183668229,0
"3022","Manyinga","presidential",2016,"UNIP","Tilyenji Kaunda",0.00121974706297747,0
"3023","Manyinga","presidential",2016,"Green Party","Peter Sinkamba",0.000192591641522758,0
"3024","Manyinga","presidential",2016,"DA","Maxwell Mwamba",0.000449380496886435,0
"3025","Mapatizya","presidential",2016,"Patriotic Front","Edgar Lungu",0.0238052429069726,0
"3026","Mapatizya","presidential",2016,"UPND","Hakainde Hichilema",0.940702650221151,1
"3027","Mapatizya","presidential",2016,"FDD","Edith Nawakwi",0.00115070660577511,0
"3028","Mapatizya","presidential",2016,"PAC","Andyford Banda",0.00201373656010644,0
"3029","Mapatizya","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00186989823438455,0
"3030","Mapatizya","presidential",2016,"UPP","Saviour Chishimba",0.00273292818871588,0
"3031","Mapatizya","presidential",2016,"UNIP","Tilyenji Kaunda",0.00118666618720558,0
"3032","Mapatizya","presidential",2016,"Green Party","Peter Sinkamba",0.000287676651443777,0
"3033","Mapatizya","presidential",2016,"DA","Maxwell Mwamba",0.000359595814304722,0
"3034","Masaiti","presidential",2016,"Patriotic Front","Edgar Lungu",0.433939312022707,0
"3035","Masaiti","presidential",2016,"UPND","Hakainde Hichilema",0.526728390890045,1
"3036","Masaiti","presidential",2016,"FDD","Edith Nawakwi",0.00155436912887748,0
"3037","Masaiti","presidential",2016,"PAC","Andyford Banda",0.00378455092248429,0
"3038","Masaiti","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000878556464148138,0
"3039","Masaiti","presidential",2016,"UPP","Saviour Chishimba",0.00236534432655268,0
"3040","Masaiti","presidential",2016,"UNIP","Tilyenji Kaunda",0.00189227546124214,0
"3041","Masaiti","presidential",2016,"Green Party","Peter Sinkamba",0.000946137730621072,0
"3042","Masaiti","presidential",2016,"DA","Maxwell Mwamba",0.000675812664729337,0
"3043","Matero","presidential",2016,"Patriotic Front","Edgar Lungu",0.743268344006131,1
"3044","Matero","presidential",2016,"UPND","Hakainde Hichilema",0.238845519373401,0
"3045","Matero","presidential",2016,"FDD","Edith Nawakwi",0.0036239884655851,0
"3046","Matero","presidential",2016,"PAC","Andyford Banda",0.000519568238793563,0
"3047","Matero","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000480600620884045,0
"3048","Matero","presidential",2016,"UPP","Saviour Chishimba",0.000753373946250666,0
"3049","Matero","presidential",2016,"UNIP","Tilyenji Kaunda",0.00124696377310455,0
"3050","Matero","presidential",2016,"Green Party","Peter Sinkamba",0.000519568238793563,0
"3051","Matero","presidential",2016,"DA","Maxwell Mwamba",0.00027277332536662,0
"3052","Mazabuka Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.163309672856806,0
"3053","Mazabuka Central","presidential",2016,"UPND","Hakainde Hichilema",0.816495979465151,1
"3054","Mazabuka Central","presidential",2016,"FDD","Edith Nawakwi",0.00225254721181802,0
"3055","Mazabuka Central","presidential",2016,"PAC","Andyford Banda",0.000471463369915399,0
"3056","Mazabuka Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000890541920951308,0
"3057","Mazabuka Central","presidential",2016,"UPP","Saviour Chishimba",0.00167631420414364,0
"3058","Mazabuka Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.00060242541711412,0
"3059","Mazabuka Central","presidential",2016,"Green Party","Peter Sinkamba",0.000576233007674376,0
"3060","Mazabuka Central","presidential",2016,"DA","Maxwell Mwamba",2.61924094397444e-05,0
"3061","Mbabala","presidential",2016,"Patriotic Front","Edgar Lungu",0.0138481647648991,0
"3062","Mbabala","presidential",2016,"UPND","Hakainde Hichilema",0.966404069664747,1
"3063","Mbabala","presidential",2016,"FDD","Edith Nawakwi",0.000953827675133359,0
"3064","Mbabala","presidential",2016,"PAC","Andyford Banda",0.000812519871409899,0
"3065","Mbabala","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000953827675133359,0
"3066","Mbabala","presidential",2016,"UPP","Saviour Chishimba",0.00176634754654326,0
"3067","Mbabala","presidential",2016,"UNIP","Tilyenji Kaunda",0.000388596460239517,0
"3068","Mbabala","presidential",2016,"Green Party","Peter Sinkamba",0.000105980852792595,0
"3069","Mbabala","presidential",2016,"DA","Maxwell Mwamba",3.53269509308652e-05,0
"3070","Mbala","presidential",2016,"Patriotic Front","Edgar Lungu",0.769901853871319,1
"3071","Mbala","presidential",2016,"UPND","Hakainde Hichilema",0.165757906215921,0
"3072","Mbala","presidential",2016,"FDD","Edith Nawakwi",0.00985655565808238,0
"3073","Mbala","presidential",2016,"PAC","Andyford Banda",0.0117859239996645,0
"3074","Mbala","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00385873668316416,0
"3075","Mbala","presidential",2016,"UPP","Saviour Chishimba",0.00457176411374885,0
"3076","Mbala","presidential",2016,"UNIP","Tilyenji Kaunda",0.00528479154433353,0
"3077","Mbala","presidential",2016,"Green Party","Peter Sinkamba",0.00264239577216676,0
"3078","Mbala","presidential",2016,"DA","Maxwell Mwamba",0.00104856975085983,0
"3079","Mfuwe","presidential",2016,"Patriotic Front","Edgar Lungu",0.891066370665238,1
"3080","Mfuwe","presidential",2016,"UPND","Hakainde Hichilema",0.0711168950470795,0
"3081","Mfuwe","presidential",2016,"FDD","Edith Nawakwi",0.00834417821327413,0
"3082","Mfuwe","presidential",2016,"PAC","Andyford Banda",0.00336829212278956,0
"3083","Mfuwe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00137793768659573,0
"3084","Mfuwe","presidential",2016,"UPP","Saviour Chishimba",0.00130138559289597,0
"3085","Mfuwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00206690652989359,0
"3086","Mfuwe","presidential",2016,"Green Party","Peter Sinkamba",0.000612416749598102,0
"3087","Mfuwe","presidential",2016,"DA","Maxwell Mwamba",0.0012248334991962,0
"3088","Milanzi","presidential",2016,"Patriotic Front","Edgar Lungu",0.740373502037837,1
"3089","Milanzi","presidential",2016,"UPND","Hakainde Hichilema",0.132246487012592,0
"3090","Milanzi","presidential",2016,"FDD","Edith Nawakwi",0.0162418638603321,0
"3091","Milanzi","presidential",2016,"PAC","Andyford Banda",0.0266439564450392,0
"3092","Milanzi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00802968550398443,0
"3093","Milanzi","presidential",2016,"UPP","Saviour Chishimba",0.00948962832289069,0
"3094","Milanzi","presidential",2016,"UNIP","Tilyenji Kaunda",0.0076038688484701,0
"3095","Milanzi","presidential",2016,"Green Party","Peter Sinkamba",0.00407567370277997,0
"3096","Milanzi","presidential",2016,"DA","Maxwell Mwamba",0.00298071658860028,0
"3097","Milenge","presidential",2016,"Patriotic Front","Edgar Lungu",0.776176948051948,1
"3098","Milenge","presidential",2016,"UPND","Hakainde Hichilema",0.159902597402597,0
"3099","Milenge","presidential",2016,"FDD","Edith Nawakwi",0.00466720779220779,0
"3100","Milenge","presidential",2016,"PAC","Andyford Banda",0.0126826298701299,0
"3101","Milenge","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00172483766233766,0
"3102","Milenge","presidential",2016,"UPP","Saviour Chishimba",0.00304383116883117,0
"3103","Milenge","presidential",2016,"UNIP","Tilyenji Kaunda",0.00355113636363636,0
"3104","Milenge","presidential",2016,"Green Party","Peter Sinkamba",0.000811688311688312,0
"3105","Milenge","presidential",2016,"DA","Maxwell Mwamba",0.000405844155844156,0
"3106","Mitete","presidential",2016,"Patriotic Front","Edgar Lungu",0.146411385276953,0
"3107","Mitete","presidential",2016,"UPND","Hakainde Hichilema",0.807207945121327,1
"3108","Mitete","presidential",2016,"FDD","Edith Nawakwi",0.000614313504658544,0
"3109","Mitete","presidential",2016,"PAC","Andyford Banda",0.00337872427562199,0
"3110","Mitete","presidential",2016,"Rainbow Party","Wynter Kabimba",0.013514897102488,0
"3111","Mitete","presidential",2016,"UPP","Saviour Chishimba",0.00296918193918296,0
"3112","Mitete","presidential",2016,"UNIP","Tilyenji Kaunda",0.00122862700931709,0
"3113","Mitete","presidential",2016,"Green Party","Peter Sinkamba",0.00112624142520733,0
"3114","Mitete","presidential",2016,"DA","Maxwell Mwamba",0.000204771168219515,0
"3115","Mkaika","presidential",2016,"Patriotic Front","Edgar Lungu",0.751142957622648,1
"3116","Mkaika","presidential",2016,"UPND","Hakainde Hichilema",0.155178477228767,0
"3117","Mkaika","presidential",2016,"FDD","Edith Nawakwi",0.00734130473008616,0
"3118","Mkaika","presidential",2016,"PAC","Andyford Banda",0.0150782486372428,0
"3119","Mkaika","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00281343414805697,0
"3120","Mkaika","presidential",2016,"UPP","Saviour Chishimba",0.0169245647969052,0
"3121","Mkaika","presidential",2016,"UNIP","Tilyenji Kaunda",0.00452787058202919,0
"3122","Mkaika","presidential",2016,"Green Party","Peter Sinkamba",0.0026815544223668,0
"3123","Mkaika","presidential",2016,"DA","Maxwell Mwamba",0.00171443643397222,0
"3124","Mkushi North","presidential",2016,"Patriotic Front","Edgar Lungu",0.614503450920245,1
"3125","Mkushi North","presidential",2016,"UPND","Hakainde Hichilema",0.342839340490798,0
"3126","Mkushi North","presidential",2016,"FDD","Edith Nawakwi",0.00239647239263804,0
"3127","Mkushi North","presidential",2016,"PAC","Andyford Banda",0.00589532208588957,0
"3128","Mkushi North","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00230061349693252,0
"3129","Mkushi North","presidential",2016,"UPP","Saviour Chishimba",0.00249233128834356,0
"3130","Mkushi North","presidential",2016,"UNIP","Tilyenji Kaunda",0.00230061349693252,0
"3131","Mkushi North","presidential",2016,"Green Party","Peter Sinkamba",0.00119823619631902,0
"3132","Mkushi North","presidential",2016,"DA","Maxwell Mwamba",0.000766871165644172,0
"3133","Mkushi South","presidential",2016,"Patriotic Front","Edgar Lungu",0.489002995293111,1
"3134","Mkushi South","presidential",2016,"UPND","Hakainde Hichilema",0.465554129225503,0
"3135","Mkushi South","presidential",2016,"FDD","Edith Nawakwi",0.000770218228498074,0
"3136","Mkushi South","presidential",2016,"PAC","Andyford Banda",0.00462130937098845,0
"3137","Mkushi South","presidential",2016,"Rainbow Party","Wynter Kabimba",0.0014548566538297,0
"3138","Mkushi South","presidential",2016,"UPP","Saviour Chishimba",0.0032520325203252,0
"3139","Mkushi South","presidential",2016,"UNIP","Tilyenji Kaunda",0.00248181429182713,0
"3140","Mkushi South","presidential",2016,"Green Party","Peter Sinkamba",0.000684638425331622,0
"3141","Mkushi South","presidential",2016,"DA","Maxwell Mwamba",0.000513478818998716,0
"3142","Mongu Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.128258258258258,0
"3143","Mongu Central","presidential",2016,"UPND","Hakainde Hichilema",0.848648648648649,1
"3144","Mongu Central","presidential",2016,"FDD","Edith Nawakwi",0.00189189189189189,0
"3145","Mongu Central","presidential",2016,"PAC","Andyford Banda",0.00117117117117117,0
"3146","Mongu Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00183183183183183,0
"3147","Mongu Central","presidential",2016,"UPP","Saviour Chishimba",0.00153153153153153,0
"3148","Mongu Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.00159159159159159,0
"3149","Mongu Central","presidential",2016,"Green Party","Peter Sinkamba",0.00033033033033033,0
"3150","Mongu Central","presidential",2016,"DA","Maxwell Mwamba",9.00900900900901e-05,0
"3151","Monze Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.051948051948052,0
"3152","Monze Central","presidential",2016,"UPND","Hakainde Hichilema",0.92768700833217,1
"3153","Monze Central","presidential",2016,"FDD","Edith Nawakwi",0.00430573011218173,0
"3154","Monze Central","presidential",2016,"PAC","Andyford Banda",0.000581855420565098,0
"3155","Monze Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00111716240748499,0
"3156","Monze Central","presidential",2016,"UPP","Saviour Chishimba",0.00148954987664665,0
"3157","Monze Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.000395661685984267,0
"3158","Monze Central","presidential",2016,"Green Party","Peter Sinkamba",0.000162919517758227,0
"3159","Monze Central","presidential",2016,"DA","Maxwell Mwamba",4.65484336452078e-05,0
"3160","Moomba","presidential",2016,"Patriotic Front","Edgar Lungu",0.0130690794197903,0
"3161","Moomba","presidential",2016,"UPND","Hakainde Hichilema",0.964311360045957,1
"3162","Moomba","presidential",2016,"FDD","Edith Nawakwi",0.00201062760304466,0
"3163","Moomba","presidential",2016,"PAC","Andyford Banda",0.00143616257360333,0
"3164","Moomba","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000718081286801666,0
"3165","Moomba","presidential",2016,"UPP","Saviour Chishimba",0.002154243860405,0
"3166","Moomba","presidential",2016,"UNIP","Tilyenji Kaunda",0.0002154243860405,0
"3167","Moomba","presidential",2016,"Green Party","Peter Sinkamba",0.000430848772081,0
"3168","Moomba","presidential",2016,"DA","Maxwell Mwamba",0,0
"3169","Mpika","presidential",2016,"Patriotic Front","Edgar Lungu",0.879243264273903,1
"3170","Mpika","presidential",2016,"UPND","Hakainde Hichilema",0.084670751872386,0
"3171","Mpika","presidential",2016,"FDD","Edith Nawakwi",0.0072463768115942,0
"3172","Mpika","presidential",2016,"PAC","Andyford Banda",0.00282073728236553,0
"3173","Mpika","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000924034626981811,0
"3174","Mpika","presidential",2016,"UPP","Saviour Chishimba",0.000972668028401906,0
"3175","Mpika","presidential",2016,"UNIP","Tilyenji Kaunda",0.00272347047952534,0
"3176","Mpika","presidential",2016,"Green Party","Peter Sinkamba",0.0020912362610641,0
"3177","Mpika","presidential",2016,"DA","Maxwell Mwamba",0.000632234218461239,0
"3178","Mpongwe","presidential",2016,"Patriotic Front","Edgar Lungu",0.354838709677419,0
"3179","Mpongwe","presidential",2016,"UPND","Hakainde Hichilema",0.600361375352075,1
"3180","Mpongwe","presidential",2016,"FDD","Edith Nawakwi",0.00350746665249508,0
"3181","Mpongwe","presidential",2016,"PAC","Andyford Banda",0.0035606100866238,0
"3182","Mpongwe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00186002019450497,0
"3183","Mpongwe","presidential",2016,"UPP","Saviour Chishimba",0.00308231917946538,0
"3184","Mpongwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00175373332624754,0
"3185","Mpongwe","presidential",2016,"Green Party","Peter Sinkamba",0.000903438380188128,0
"3186","Mpongwe","presidential",2016,"DA","Maxwell Mwamba",0.000531434341287134,0
"3187","Mporokoso","presidential",2016,"Patriotic Front","Edgar Lungu",0.793684210526316,1
"3188","Mporokoso","presidential",2016,"UPND","Hakainde Hichilema",0.172294736842105,0
"3189","Mporokoso","presidential",2016,"FDD","Edith Nawakwi",0.00724210526315789,0
"3190","Mporokoso","presidential",2016,"PAC","Andyford Banda",0.00513684210526316,0
"3191","Mporokoso","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000757894736842105,0
"3192","Mporokoso","presidential",2016,"UPP","Saviour Chishimba",0.00193684210526316,0
"3193","Mporokoso","presidential",2016,"UNIP","Tilyenji Kaunda",0.00227368421052632,0
"3194","Mporokoso","presidential",2016,"Green Party","Peter Sinkamba",0.00109473684210526,0
"3195","Mporokoso","presidential",2016,"DA","Maxwell Mwamba",0.000589473684210526,0
"3196","Mpulungu","presidential",2016,"Patriotic Front","Edgar Lungu",0.59060450274774,1
"3197","Mpulungu","presidential",2016,"UPND","Hakainde Hichilema",0.349902499556816,0
"3198","Mpulungu","presidential",2016,"FDD","Edith Nawakwi",0.00967913490515866,0
"3199","Mpulungu","presidential",2016,"PAC","Andyford Banda",0.00684275837617444,0
"3200","Mpulungu","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00241092004963659,0
"3201","Mpulungu","presidential",2016,"UPP","Saviour Chishimba",0.00553093423151923,0
"3202","Mpulungu","presidential",2016,"UNIP","Tilyenji Kaunda",0.00301365006204574,0
"3203","Mpulungu","presidential",2016,"Green Party","Peter Sinkamba",0.00273001240914731,0
"3204","Mpulungu","presidential",2016,"DA","Maxwell Mwamba",0.00106364119836908,0
"3205","Msanzala","presidential",2016,"Patriotic Front","Edgar Lungu",0.847296177967104,1
"3206","Msanzala","presidential",2016,"UPND","Hakainde Hichilema",0.0736007573068276,0
"3207","Msanzala","presidential",2016,"FDD","Edith Nawakwi",0.0130162110992782,0
"3208","Msanzala","presidential",2016,"PAC","Andyford Banda",0.012779552715655,0
"3209","Msanzala","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00408235711750089,0
"3210","Msanzala","presidential",2016,"UPP","Saviour Chishimba",0.00461483848065318,0
"3211","Msanzala","presidential",2016,"UNIP","Tilyenji Kaunda",0.00609395337829843,0
"3212","Msanzala","presidential",2016,"Green Party","Peter Sinkamba",0.00124245651402201,0
"3213","Msanzala","presidential",2016,"DA","Maxwell Mwamba",0.0017749378771743,0
"3214","Muchinga","presidential",2016,"Patriotic Front","Edgar Lungu",0.731715388858246,1
"3215","Muchinga","presidential",2016,"UPND","Hakainde Hichilema",0.204964147821291,0
"3216","Muchinga","presidential",2016,"FDD","Edith Nawakwi",0.00154440154440154,0
"3217","Muchinga","presidential",2016,"PAC","Andyford Banda",0.00926640926640927,0
"3218","Muchinga","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00319911748483177,0
"3219","Muchinga","presidential",2016,"UPP","Saviour Chishimba",0.00650854936569222,0
"3220","Muchinga","presidential",2016,"UNIP","Tilyenji Kaunda",0.00319911748483177,0
"3221","Muchinga","presidential",2016,"Green Party","Peter Sinkamba",0.00165471594043023,0
"3222","Muchinga","presidential",2016,"DA","Maxwell Mwamba",0.00132377275234418,0
"3223","Mufulira","presidential",2016,"Patriotic Front","Edgar Lungu",0.659841553224727,1
"3224","Mufulira","presidential",2016,"UPND","Hakainde Hichilema",0.301216246373577,0
"3225","Mufulira","presidential",2016,"FDD","Edith Nawakwi",0.0076991742914528,0
"3226","Mufulira","presidential",2016,"PAC","Andyford Banda",0.00217585360410623,0
"3227","Mufulira","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00178531577772819,0
"3228","Mufulira","presidential",2016,"UPP","Saviour Chishimba",0.00106003124302611,0
"3229","Mufulira","presidential",2016,"UNIP","Tilyenji Kaunda",0.00150636018745816,0
"3230","Mufulira","presidential",2016,"Green Party","Peter Sinkamba",0.00156215130551216,0
"3231","Mufulira","presidential",2016,"DA","Maxwell Mwamba",0.000557911180540058,0
"3232","Mufumbwe","presidential",2016,"Patriotic Front","Edgar Lungu",0.0990206746463547,0
"3233","Mufumbwe","presidential",2016,"UPND","Hakainde Hichilema",0.859531110891285,1
"3234","Mufumbwe","presidential",2016,"FDD","Edith Nawakwi",0.00281926995746365,0
"3235","Mufumbwe","presidential",2016,"PAC","Andyford Banda",0.00326441784548422,0
"3236","Mufumbwe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00143436541695519,0
"3237","Mufumbwe","presidential",2016,"UPP","Saviour Chishimba",0.00276980908101692,0
"3238","Mufumbwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00291819171035711,0
"3239","Mufumbwe","presidential",2016,"Green Party","Peter Sinkamba",0.000692452270254229,0
"3240","Mufumbwe","presidential",2016,"DA","Maxwell Mwamba",0.000593530517360768,0
"3241","Mulobezi","presidential",2016,"Patriotic Front","Edgar Lungu",0.20091769989261,0
"3242","Mulobezi","presidential",2016,"UPND","Hakainde Hichilema",0.717758469198477,1
"3243","Mulobezi","presidential",2016,"FDD","Edith Nawakwi",0.00205018061114908,0
"3244","Mulobezi","presidential",2016,"PAC","Andyford Banda",0.00341696768524846,0
"3245","Mulobezi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00185492531484917,0
"3246","Mulobezi","presidential",2016,"UPP","Saviour Chishimba",0.00273357414819877,0
"3247","Mulobezi","presidential",2016,"UNIP","Tilyenji Kaunda",0.0187445084447916,0
"3248","Mulobezi","presidential",2016,"Green Party","Peter Sinkamba",0.00146441472224934,0
"3249","Mulobezi","presidential",2016,"DA","Maxwell Mwamba",0.00126915942594943,0
"3250","Mumbwa","presidential",2016,"Patriotic Front","Edgar Lungu",0.154369482465376,0
"3251","Mumbwa","presidential",2016,"UPND","Hakainde Hichilema",0.812100105288734,1
"3252","Mumbwa","presidential",2016,"FDD","Edith Nawakwi",0.0016198266785454,0
"3253","Mumbwa","presidential",2016,"PAC","Andyford Banda",0.00259172268567263,0
"3254","Mumbwa","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00178180934639994,0
"3255","Mumbwa","presidential",2016,"UPP","Saviour Chishimba",0.00190329634729084,0
"3256","Mumbwa","presidential",2016,"UNIP","Tilyenji Kaunda",0.000971896007127237,0
"3257","Mumbwa","presidential",2016,"Green Party","Peter Sinkamba",0.000485948003563619,0
"3258","Mumbwa","presidential",2016,"DA","Maxwell Mwamba",0.000283469668745444,0
"3259","Munali","presidential",2016,"Patriotic Front","Edgar Lungu",0.64366058095284,1
"3260","Munali","presidential",2016,"UPND","Hakainde Hichilema",0.333879281275591,0
"3261","Munali","presidential",2016,"FDD","Edith Nawakwi",0.00698492220241823,0
"3262","Munali","presidential",2016,"PAC","Andyford Banda",0.000276988294233826,0
"3263","Munali","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00109591020762079,0
"3264","Munali","presidential",2016,"UPP","Saviour Chishimba",0.000794835974757936,0
"3265","Munali","presidential",2016,"UNIP","Tilyenji Kaunda",0.00146924225637073,0
"3266","Munali","presidential",2016,"Green Party","Peter Sinkamba",0.000529890649838624,0
"3267","Munali","presidential",2016,"DA","Maxwell Mwamba",0.000108386723830628,0
"3268","Mwandi","presidential",2016,"Patriotic Front","Edgar Lungu",0.175241819304384,0
"3269","Mwandi","presidential",2016,"UPND","Hakainde Hichilema",0.790491870755299,1
"3270","Mwandi","presidential",2016,"FDD","Edith Nawakwi",0.00226384029635728,0
"3271","Mwandi","presidential",2016,"PAC","Andyford Banda",0.00257254579131509,0
"3272","Mwandi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00473348425601976,0
"3273","Mwandi","presidential",2016,"UPP","Saviour Chishimba",0.00246964395966248,0
"3274","Mwandi","presidential",2016,"UNIP","Tilyenji Kaunda",0.00113192014817864,0
"3275","Mwandi","presidential",2016,"Green Party","Peter Sinkamba",0.00102901831652603,0
"3276","Mwandi","presidential",2016,"DA","Maxwell Mwamba",0.00030870549495781,0
"3277","Mwansabombwe","presidential",2016,"Patriotic Front","Edgar Lungu",0.804787930105458,1
"3278","Mwansabombwe","presidential",2016,"UPND","Hakainde Hichilema",0.1486413671003,0
"3279","Mwansabombwe","presidential",2016,"FDD","Edith Nawakwi",0.00207836194288353,0
"3280","Mwansabombwe","presidential",2016,"PAC","Andyford Banda",0.00615810946039566,0
"3281","Mwansabombwe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00146255099684397,0
"3282","Mwansabombwe","presidential",2016,"UPP","Saviour Chishimba",0.00438765299053191,0
"3283","Mwansabombwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00300207836194288,0
"3284","Mwansabombwe","presidential",2016,"Green Party","Peter Sinkamba",0.00161650373335386,0
"3285","Mwansabombwe","presidential",2016,"DA","Maxwell Mwamba",0.00100069278731429,0
"3286","Mwembezhi","presidential",2016,"Patriotic Front","Edgar Lungu",0.107557015848473,0
"3287","Mwembezhi","presidential",2016,"UPND","Hakainde Hichilema",0.846781986857364,1
"3288","Mwembezhi","presidential",2016,"FDD","Edith Nawakwi",0.00275415539234635,0
"3289","Mwembezhi","presidential",2016,"PAC","Andyford Banda",0.00154619250096637,0
"3290","Mwembezhi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00792423656745265,0
"3291","Mwembezhi","presidential",2016,"UPP","Saviour Chishimba",0.00178778507924237,0
"3292","Mwembezhi","presidential",2016,"UNIP","Tilyenji Kaunda",0.00352725164282953,0
"3293","Mwembezhi","presidential",2016,"Green Party","Peter Sinkamba",0.000338229609586394,0
"3294","Mwembezhi","presidential",2016,"DA","Maxwell Mwamba",0.000289911093931194,0
"3295","Mwense","presidential",2016,"Patriotic Front","Edgar Lungu",0.842018950437318,1
"3296","Mwense","presidential",2016,"UPND","Hakainde Hichilema",0.116314382896016,0
"3297","Mwense","presidential",2016,"FDD","Edith Nawakwi",0.0129373177842566,0
"3298","Mwense","presidential",2016,"PAC","Andyford Banda",0.0027332361516035,0
