"","constit","election_type","year","turnout","pct_rejected"
"812","Msanzala","presidential",2011,0.542034796792171,0.0294652372891982
"813","Petauke","presidential",2011,0.489546477967192,0.0448532632501095
"814","Kawambwa","presidential",2011,0.602221523629886,0.00182704019488429
"815","Mwansabombwe","presidential",2011,0.53380453326834,0.00136973792347731
"816","Pambashe","presidential",2011,0.599746294565363,0.00256039185127463
"817","Bahati","presidential",2011,0.55915209654959,0.00116221152249709
"818","Milenge","presidential",2011,0.531384516543527,0.0324023697255471
"819","Mansa Central","presidential",2011,0.517623790351063,0.0187295305676856
"820","Chipili","presidential",2011,0.629055754204741,0.034
"821","Mambilima","presidential",2011,0.597263077119836,0.0226980728051392
"822","Mwense","presidential",2011,0.54155444401693,0.0203197158081705
"823","Chienge","presidential",2011,0.307417032335023,0.000554323725055432
"824","Nchelenge","presidential",2011,0.399377985497783,0.0210816159703997
"825","Bangweulu","presidential",2011,0.52628695300031,0.00135789616620649
"826","Chifunabuli","presidential",2011,0.578478869950969,0.0230563543716261
"827","Luapula","presidential",2011,0.585868916730589,0.0573174279895258
"828","Kafue","presidential",2011,0.534754779183525,0.0147718174539632
"829","Feira","presidential",2011,0.646750710227273,0.0233356211393274
"830","Chilanga","presidential",2011,0.50631827576026,0.0191847921161584
"831","Chongwe","presidential",2011,0.502472875052716,0.0268197772012819
"832","Rufunsa","presidential",2011,0.48277027027027,0.0370888733379986
"833","Chawama","presidential",2011,0.500722251112267,0.00129817678282945
"834","Kabwata","presidential",2011,0.5574961211572,0.00642809644607541
"835","Kanyama","presidential",2011,0.43292825556657,0.00810456171044845
"836","Lusaka Central","presidential",2011,0.539942428326594,0
"837","Mandevu","presidential",2011,0.522343959331241,0
"838","Matero","presidential",2011,0.561231687743439,0.00247732157819957
"839","Munali","presidential",2011,0.532262947841644,0
"840","Chilubi","presidential",2011,0.556893326659114,0.027060270602706
"841","Chinsali","presidential",2011,0.555341798127485,0.0241339491916859
"842","Shiwan'gandu","presidential",2011,0.562537790446575,0.0197312859884837
"843","Mafinga","presidential",2011,0.636901436224406,0.00438619123793797
"844","Isoka","presidential",2011,0.548293612964728,0.0397802350650254
"845","Nakonde","presidential",2011,0.553286803286803,0.0334600760456274
"846","Chimbamilonga","presidential",2011,0.555494778717056,0.0185301226389759
"847","Kaputa","presidential",2011,0.578951675600475,0.0194360025443494
"848","Kasama Central","presidential",2011,0.606495453182772,0.00184538324655638
"849","Lukashya","presidential",2011,0.532681385122756,0.00116084096478782
"850","Malole","presidential",2011,0.579670142438492,0.00141085180177532
"851","Lubansenshi","presidential",2011,0.591939796019408,0.00292740046838408
"852","Lupososhi","presidential",2011,0.610090685521057,0.00163758896516974
"853","Mbala","presidential",2011,0.58868698556289,0.0412311265969803
"854","Mpulungu","presidential",2011,0.570232158621842,0.00481191681660321
"855","Senga Hill","presidential",2011,0.555939098810331,0.0066526222419337
"856","Kanchibiya","presidential",2011,0.551965593232388,0.00238263893360809
"857","Mfuwe","presidential",2011,0.511714233554433,0.00547032940896658
"858","Mpika","presidential",2011,0.543809984119312,0.00165058405281869
"859","Lunte","presidential",2011,0.606482858235269,0.0271084337349398
"860","Mporokoso","presidential",2011,0.632424121633164,0.0153070412389699
"861","Chavuma","presidential",2011,0.583130960137416,0.0176739461655663
"862","Manyinga","presidential",2011,0.590344337948172,0.00137445236663517
"863","Kabompo","presidential",2011,0.521439942484466,0.0271814063423281
"864","Kasempa","presidential",2011,0.553821038669523,0.0256693687054778
"865","Mufumbwe","presidential",2011,0.624227624227624,0.0254282496591785
"866","Mwinilunga","presidential",2011,0.610731855319333,0.0285653454455129
"867","Ikeleng'i","presidential",2011,0.649160701061466,0.0343188516018633
"868","Solwezi Central","presidential",2011,0.522627599243856,0.0158787571888451
"869","Solwezi East","presidential",2011,0.415270018621974,0.0329242388482417
"870","Solwezi West","presidential",2011,0.477611044417767,0.0344979263541536
"871","Zambezi East","presidential",2011,0.534103226882348,0.0023417375692764
"872","Zambezi West","presidential",2011,0.481285518322555,0.00183224755700326
"873","Choma Central","presidential",2011,0.556139159610161,0.0201817071856933
"874","Mbabala","presidential",2011,0.605842077543248,0.00401230440016049
"875","Pemba","presidential",2011,0.615505310588993,0.00209163997646905
"876","Gwembe","presidential",2011,0.648034024824234,0.0253147602464506
"877","Dundumwezi","presidential",2011,0.601590106007067,0.0220264317180617
"878","Kalomo Central","presidential",2011,0.568229715489989,0.0180806675938804
"879","Katombola","presidential",2011,0.55261380835953,0.0197202090005056
"880","Mapatizya","presidential",2011,0.564830718729722,0.00229760778483579
"881","Livingstone","presidential",2011,0.578458585560313,0.0103371704229307
"882","Chikankata","presidential",2011,0.55423569865583,0.00275741054082848
"883","Magoye","presidential",2011,0.585462693607988,0.00436446652789901
"884","Mazabuka Central","presidential",2011,0.520087397800959,0.00365903238921263
"885","Bweengwa","presidential",2011,0.670042887124738,0.00170230151164374
"886","Monze Central","presidential",2011,0.625547917315385,0.00172308163577883
"887","Moomba","presidential",2011,0.645995360895074,0.00337944872742634
"888","Itezhitezhi","presidential",2011,0.464820157722639,0.0182901597285442
"889","Namwala","presidential",2011,0.56650876619841,0.000913066461627181
"890","Siavonga","presidential",2011,0.618312757201646,0.0308460258543453
"891","Sinazongwe","presidential",2011,0.585616438356164,0.027493502274204
"892","Kalabo Central","presidential",2011,0.499324564521863,0.0249893208030756
"893","Liuwa","presidential",2011,0.576954010382394,0.00114053985553162
"894","Sikongo","presidential",2011,0.441907972013687,0.00381370622905351
"895","Kaoma Central","presidential",2011,0.443358455016486,0.00590969455511288
"896","Luampa","presidential",2011,0.47918500264038,0.0305813205987694
"897","Mangango","presidential",2011,0.444658157020458,0.00249049678856993
"898","Lukulu East","presidential",2011,0.508964420592328,0.0246817152229946
"899","Mitete","presidential",2011,0.479182437547313,0.0421274354923644
"900","Luena","presidential",2011,0.573004201680672,0.00258311807349388
"901","Mongu Central","presidential",2011,0.493038754735929,0.0120359225997593
"902","Nalikwanda","presidential",2011,0.463708447697469,0.0420914172969418
"903","Nalolo","presidential",2011,0.427210056772101,0.0206929283341243
"904","Senanga","presidential",2011,0.409026062145517,0.0240748617609528
"905","Shangombo","presidential",2011,0.397052310417794,0.00285059180764702
"906","Mulobezi","presidential",2011,0.576728869374314,0.0342596117244005
"907","Mwandi","presidential",2011,0.571464102138949,0.00290149426954882
"908","Sesheke","presidential",2011,0.545904615215358,0.0215638855300282
"909","Kabwe Central","presidential",2008,0.482898722021127,0.0146346438223446
"910","Kapiri Mposhi","presidential",2008,0.357522951874159,0.0164785737651292
"911","Mkushi North","presidential",2008,0.389334155363748,0.0199700888536993
"912","Mkushi South","presidential",2008,0.417481789802289,0.0134596211365902
"913","Chililabombwe","presidential",2008,0.534396708707088,0.00851896257966808
"914","Chingola","presidential",2008,0.51252949211474,0
"915","Wusakile","presidential",2008,0.592585754901599,0.00816250233659418
"916","Luanshya","presidential",2008,0.510516482854216,0.0122771809703695
"917","Roan","presidential",2008,0.569657359796242,0.0050615825881559
"918","Kankoyo","presidential",2008,0.565944507791714,0.0104096709200806
"919","Kantanshi","presidential",2008,0.572839711131402,0.0100710042022895
"920","Mufulira","presidential",2008,0.51584758712476,0.0157668418537984
"921","Masaiti","presidential",2008,0.465394135567403,0.0195356448808428
"922","Mpongwe","presidential",2008,0.35158404520078,0.0124354314138129
"923","Bwana Mkubwa","presidential",2008,0.537051676182111,0.0169001799051409
"924","Chifubu","presidential",2008,0.576781074798304,0.0215149359886202
"925","Chama North","presidential",2008,0.434280688252433,0.0145569620253165
"926","Chama South","presidential",2008,0.516890415235717,0.0134090359990336
"927","Kasenengwa","presidential",2008,0.374474096367042,0.0122191241594227
"928","Luangeni","presidential",2008,0.424009032622283,0.0165477888730385
"929","Sinda","presidential",2008,0.482118936472498,0.0267744379893913
"930","Chasefu","presidential",2008,0.383342198304183,0.022118837740777
"931","Lumezi","presidential",2008,0.353982008202143,0.0165374194151173
"932","Lundazi","presidential",2008,0.460645027481074,0.0173908149482215
"933","Malambo","presidential",2008,0.364481721214331,0.0147573786893447
"934","Nyimba","presidential",2008,0.380216944231622,0.0165447025135221
"935","Mwansabombwe","presidential",2008,0.528619298365588,0.0183699870633894
"936","Pambashe","presidential",2008,0.470471856761302,0.0111438183347351
"937","Bahati","presidential",2008,0.390668006465988,0.0116305077163945
"938","Milenge","presidential",2008,0.355718871430985,0.00831156494894324
"939","Mansa Central","presidential",2008,0.387602990903462,0.0103213122811329
"940","Chipili","presidential",2008,0.465351078476365,0.00808678500986193
"941","Mambilima","presidential",2008,0.476613774196228,0.0130730346871187
"942","Mwense","presidential",2008,0.428718053987478,0.0105338759875509
"943","Chienge","presidential",2008,0.193722164439822,0.00963656387665198
"944","Nchelenge","presidential",2008,0.256231262446112,0.0137501067554872
"945","Bangweulu","presidential",2008,0.422462924835139,0.0117954513349343
"946","Chifunabuli","presidential",2008,0.467153818048959,0.0104802127326764
"947","Chongwe","presidential",2008,0.424106478957022,0.012097481152475
"948","Rufunsa","presidential",2008,0.394465290806754,0.0210633599456429
"949","Chawama","presidential",2008,0.510644180259884,0.0143814293448836
"950","Kabwata","presidential",2008,0.531220909416398,0.00697580373390847
"951","Kabompo","presidential",2008,0.39104495971462,0.0160427807486631
"952","Kasempa","presidential",2008,0.349331456720619,0.0114155251141553
"953","Ikeleng'i","presidential",2008,0.545044853535139,0.0140405616224649
"954","Solwezi Central","presidential",2008,0.426089466089466,0.0167298835004064
"955","Solwezi East","presidential",2008,0.239008243817137,0.0290044421217664
"956","Solwezi West","presidential",2008,0.372445398621031,0.0208402616117947
"957","Zambezi East","presidential",2008,0.407747050675837,0.0117137167623287
"958","Zambezi West","presidential",2008,0.404053333333333,0.015311510031679
"959","Choma Central","presidential",2008,0.48840123851182,0.00825157232704403
"960","Mbabala","presidential",2008,0.54469398934316,0.0100566831230572
"961","Kalabo Central","presidential",2008,0.404006827778277,0.0125639315098955
"962","Kaoma Central","presidential",2008,0.328458698327662,0.0145470575270002
"963","Luampa","presidential",2008,0.399607548912102,0.0154534950895436
"964","Mitete","presidential",2008,0.377847913995463,0.0127903941529627
"965","Luena","presidential",2008,0.451670606273558,0.0108910891089109
"966","Mongu Central","presidential",2008,0.406170547064705,0.0132930088620059
"967","Nalikwanda","presidential",2008,0.359975961538462,0.0203672787979967
"968","Chisamba","presidential",2008,0.377155560896473,0.0143380595826032
"969","Katuba","presidential",2008,0.448881436702996,0.0175955961859825
"970","Keembe","presidential",2008,0.426918716305329,0.020324101674706
"971","Bwacha","presidential",2008,0.470425230099297,0.017531556802244
"972","Mwembezhi","presidential",2008,0.455610391019036,0.0119033448399
"973","Mumbwa","presidential",2008,0.414907784817789,0.0146872872288688
"974","Nangoma","presidential",2008,0.419213523681905,0.0146299483648881
"975","Chitambo","presidential",2008,0.324668270349965,0.0169694072657744
"976","Muchinga","presidential",2008,0.316643804298125,0.0144404332129964
"977","Serenje","presidential",2008,0.319181336419565,0.016793893129771
"978","Nchanga","presidential",2008,0.587666304642954,0.00231013572047358
"979","Kalulushi","presidential",2008,0.534870904632002,0.0107670908247901
"980","Chimwemwe","presidential",2008,0.57693298139445,0.0114936115605646
"981","Kamfinsa","presidential",2008,0.550488342785129,0.0109457719273144
"982","Kwacha","presidential",2008,0.547792753802399,0.01313769751693
"983","Nkana","presidential",2008,0.574543434483716,0.0100314237370075
"984","Kafulafuta","presidential",2008,0.429755549311604,0.026969597907813
"985","Lufwanyama","presidential",2008,0.33900488840047,0.0194500335345406
"986","Kabushi","presidential",2008,0.569970354399677,0.0167858620485844
"987","Ndola Central","presidential",2008,0.539302661440066,0.0192712318286151
"988","Chadiza","presidential",2008,0.411961407740379,0.0166333998669328
"989","Vubwi","presidential",2008,0.370720278134684,0.018348623853211
"990","Chipangali","presidential",2008,0.340911135770627,0.0182106096595408
"991","Chipata Central","presidential",2008,0.430965745160783,0.0163106323413061
"992","Milanzi","presidential",2008,0.406448015410351,0.0147168870042405
"993","Mkaika","presidential",2008,0.43842346198221,0.0206281833616299
"994","Kaumbwe","presidential",2008,0.3701166920345,0.0118476451581318
"995","Msanzala","presidential",2008,0.434639246821988,0.0128768217209024
"996","Petauke","presidential",2008,0.369784451709425,0.0198546489847906
"997","Kawambwa","presidential",2008,0.460199164792804,0.00600307133882451
"998","Luapula","presidential",2008,0.447666952054795,0.0267750418360029
"999","Kafue","presidential",2008,0.478484655616128,0.0120293794459545
"1000","Feira","presidential",2008,0.529708648772654,0.0138588133391078
"1001","Chilanga","presidential",2008,0.433154276698847,0.0106668979273263
"1002","Kanyama","presidential",2008,0.478140853476574,0.0134498361678889
"1003","Lusaka Central","presidential",2008,0.530729394147376,0.0065052120072106
"1004","Mandevu","presidential",2008,0.527140506267848,0.015218638815563
"1005","Matero","presidential",2008,0.553409307778293,0.0105180185728009
"1006","Munali","presidential",2008,0.534636534747254,0.00982535263121563
"1007","Chilubi","presidential",2008,0.422107142857143,0.00947626702766731
"1008","Chinsali","presidential",2008,0.412887145542208,0.0122711528946066
"1009","Shiwan'gandu","presidential",2008,0.461060650454146,0.00927808845958312
"1010","Mafinga","presidential",2008,0.501755250354129,0.0115379894439671
"1011","Isoka","presidential",2008,0.410570894291057,0.0152712659075687
"1012","Nakonde","presidential",2008,0.487395916505076,0.021062485373274
"1013","Chimbamilonga","presidential",2008,0.37754637162382,0.0101706602309947
"1014","Kaputa","presidential",2008,0.394139067105948,0.0124651708461651
"1015","Kasama Central","presidential",2008,0.488194001276324,0.0101604278074866
"1016","Lukashya","presidential",2008,0.459002182166024,0.011917942038424
"1017","Malole","presidential",2008,0.4553,0.0106523171535251
"1018","Lubansenshi","presidential",2008,0.462481639951466,0.00828500414250207
"1019","Lupososhi","presidential",2008,0.494882851057198,0.0118622716775142
"1020","Mbala","presidential",2008,0.438245393789462,0.0201364900160081
"1021","Mpulungu","presidential",2008,0.361512748756219,0.0112891086979895
"1022","Senga Hill","presidential",2008,0.428403914670996,0.0202126539635751
"1023","Kanchibiya","presidential",2008,0.495660559305689,0.00933852140077821
"1024","Mfuwe","presidential",2008,0.422468098853174,0.00955840183521315
"1025","Mpika","presidential",2008,0.462980276924447,0.0138474853351284
"1026","Lunte","presidential",2008,0.444697015014656,0.00753295668549906
"1027","Mporokoso","presidential",2008,0.452918865435356,0.00691789550336792
"1028","Chavuma","presidential",2008,0.490856862607721,0.00813588352840422
"1029","Manyinga","presidential",2008,0.518319098898378,0.00859701492537313
"1030","Mufumbwe","presidential",2008,0.401045101719852,0.0115117014547755
"1031","Mwinilunga","presidential",2008,0.520628545255963,0.0159707653786289
"1032","Pemba","presidential",2008,0.540613854423067,0.0103140680170972
"1033","Gwembe","presidential",2008,0.570638020833333,0.017969195664575
"1034","Dundumwezi","presidential",2008,0.453012814686904,0.00952954157889457
"1035","Kalomo Central","presidential",2008,0.487996174079388,0.012609434208807
"1036","Katombola","presidential",2008,0.465642005325923,0.0144215826443712
"1037","Mapatizya","presidential",2008,0.545536357091433,0.0155889145496536
"1038","Livingstone","presidential",2008,0.476542455711668,0.00811861727129001
"1039","Chikankata","presidential",2008,0.506111519025612,0.00853387950162144
"1040","Magoye","presidential",2008,0.529886340572356,0.0109164033323758
"1041","Mazabuka Central","presidential",2008,0.468388987872866,0.00711700104300877
"1042","Bweengwa","presidential",2008,0.60930701809698,0.00827900238021318
"1043","Monze Central","presidential",2008,0.542056678071138,0.0140526378468501
"1044","Moomba","presidential",2008,0.570683553734401,0.0156657963446475
"1045","Itezhitezhi","presidential",2008,0.359713594765043,0.0166095438966517
"1046","Namwala","presidential",2008,0.460437272254034,0.00775256399903093
"1047","Siavonga","presidential",2008,0.480160148709516,0.014815366289458
"1048","Sinazongwe","presidential",2008,0.508776541370951,0.0130309988518944
"1049","Liuwa","presidential",2008,0.435274767801858,0.0104467659479884
"1050","Sikongo","presidential",2008,0.357290189506252,0.0164171026519935
"1051","Mangango","presidential",2008,0.361382313689682,0.0101068999028183
"1052","Lukulu East","presidential",2008,0.354690315849379,0.0140393100681909
"1053","Nalolo","presidential",2008,0.354044894150007,0.00790788013318535
"1054","Senanga","presidential",2008,0.343241751242091,0.0144748237040703
"1055","Shangombo","presidential",2008,0.394645749309283,0.0251870926209061
"1056","Mulobezi","presidential",2008,0.443866171003717,0.0115159128978224
"1057","Mwandi","presidential",2008,0.437468303073334,0.00950614421516346
"1058","Sesheke","presidential",2008,0.416232876712329,0.0128352805660688
"1059","Chisamba","presidential",2006,0.699215344376635,0.0279903689053229
"1060","Katuba","presidential",2006,0.748664989628845,0.0185687337892007
"1061","Keembe","presidential",2006,0.693769383881868,0.0291576313594662
"1062","Bwacha","presidential",2006,0.693551580753746,0
"1063","Kabwe Central","presidential",2006,0.735676634316961,0.0134596712090267
"1064","Kapiri Mposhi","presidential",2006,0.660090958279104,0.0272270099027449
"1065","Mkushi North","presidential",2006,0.675131078441452,0.0326379371605502
"1066","Mkushi South","presidential",2006,0.763829565579748,0.0227768685215494
"1067","Mwembezhi","presidential",2006,0.757784528588478,0.0202591452501969
"1068","Mumbwa","presidential",2006,0.71967219732752,0.0174454479160823
"1069","Nangoma","presidential",2006,0.732680412371134,0.0215984240889264
"1070","Chitambo","presidential",2006,0.706389255492586,0.0276953511374876
"1071","Muchinga","presidential",2006,0.715896020243846,0.021636675235647
"1072","Serenje","presidential",2006,0.681518956479337,0.0361327251587515
"1073","Chililabombwe","presidential",2006,0.701373190728432,0
"1074","Chingola","presidential",2006,0.737476393996621,0
"1075","Nchanga","presidential",2006,0.800292040206466,0
"1076","Kalulushi","presidential",2006,0.743101309441764,0
"1077","Chimwemwe","presidential",2006,0.755667911889733,0
"1078","Kamfinsa","presidential",2006,0.73596722732107,0
"1079","Kwacha","presidential",2006,0.731660852569336,0
"1080","Nkana","presidential",2006,0.758310465802911,0
"1081","Wusakile","presidential",2006,0.889323974879941,0
"1082","Luanshya","presidential",2006,0.723819858925665,0
"1083","Roan","presidential",2006,0.764476721816083,0
"1084","Kankoyo","presidential",2006,0.76958174904943,0
"1085","Kantanshi","presidential",2006,0.765861152632453,0
"1086","Mufulira","presidential",2006,0.711608639905316,0
"1087","Lufwanyama","presidential",2006,0.621199484418834,0
"1088","Bwana Mkubwa","presidential",2006,0.407812225282776,0
"1089","Chifubu","presidential",2006,0.754121348929475,0
"1090","Kabushi","presidential",2006,0.728579139117528,0
"1091","Ndola Central","presidential",2006,0.598008615575103,0
"1092","Kafulafuta","presidential",2006,0.661912456966205,0
"1093","Masaiti","presidential",2006,0.72331206551757,0
"1094","Mpongwe","presidential",2006,0.630643967431532,0.0244878361075544
"1095","Chadiza","presidential",2006,0.751069665386725,0.0400964066608238
"1096","Vubwi","presidential",2006,0.686502835538752,0.0427359841392224
"1097","Chama North","presidential",2006,0.72587297222986,0.0261363636363636
"1098","Chama South","presidential",2006,0.830741365311348,0.0229306067212992
"1099","Chipangali","presidential",2006,0.631578947368421,0.0333713633770679
"1100","Chipata Central","presidential",2006,0.655334700531104,0
"1101","Kasenengwa","presidential",2006,0.658234859675037,0.0173445535296868
"1102","Luangeni","presidential",2006,0.531440571867049,0.0321452997948172
"1103","Milanzi","presidential",2006,0.733830845771144,0.037564856451055
"1104","Mkaika","presidential",2006,0.676114115234011,0.0302813017098731
"1105","Sinda","presidential",2006,0.707551003820206,0.025157955198162
"1106","Chasefu","presidential",2006,0.739911016418098,0.042134236713953
"1107","Lumezi","presidential",2006,0.717815387672639,0.03866562081853
"1108","Lundazi","presidential",2006,0.75448666337688,0.0350086058519793
"1109","Nyimba","presidential",2006,0.678346520264815,0.0302308974053797
"1110","Kaumbwe","presidential",2006,0.657268466373578,0.0361525704809287
"1111","Msanzala","presidential",2006,0.66604347826087,0.0282002741693322
"1112","Petauke","presidential",2006,0.686683855942776,0.0279392764857881
"1113","Malambo","presidential",2006,0.721496437054632,0.0396327951883507
"1114","Kawambwa","presidential",2006,0.715865972088237,0.000898391878537418
"1115","Mwansabombwe","presidential",2006,0.742624409610514,0.0185270531846253
"1116","Pambashe","presidential",2006,0.756903889933683,0.0194847652674251
"1117","Bahati","presidential",2006,0.652744369123114,0.00549413735343384
"1118","Mansa Central","presidential",2006,0.649256576439192,0.0140927774515561
"1119","Milenge","presidential",2006,0.659895039783308,0.00384812724474089
"1120","Chipili","presidential",2006,0.744233066813712,0.0208693504569029
"1121","Mambilima","presidential",2006,0.609993348852677,0.0213983917132343
"1122","Mwense","presidential",2006,0.640933388157895,0.0130713712910986
"1123","Chienge","presidential",2006,0.467921003469442,0.0272628757200707
"1124","Nchelenge","presidential",2006,0.525038335158817,0
"1125","Bangweulu","presidential",2006,0.698304173881889,0.0191970584462782
"1126","Chifunabuli","presidential",2006,0.676552329408323,0.0242689584346792
"1127","Luapula","presidential",2006,0.757553031926291,0.00353556781219064
"1128","Chongwe","presidential",2006,0.687645629864657,0
"1129","Rufunsa","presidential",2006,0.678707861403391,0
"1130","Kafue","presidential",2006,0.714526886779398,0.0119683941436207
"1131","Chilanga","presidential",2006,0.696596288226012,0.0196311077553662
"1132","Feira","presidential",2006,0.78240422115164,0.0167130919220056
"1133","Chawama","presidential",2006,0.666747358774402,0
"1134","Kabwata","presidential",2006,0.739027581139447,0
"1135","Kanyama","presidential",2006,0.666592021975397,0
"1136","Lusaka Central","presidential",2006,0.748813686313686,0
"1137","Mandevu","presidential",2006,0.69319612590799,0
"1138","Matero","presidential",2006,0.74335293234929,0.0151587447238025
"1139","Munali","presidential",2006,0.744015752876746,0.0153337192953436
"1140","Chilubi","presidential",2006,0.707515112494188,0.0239130434782609
"1141","Chinsali","presidential",2006,0.675905486060011,0
"1142","Shiwan'gandu","presidential",2006,0.695257079205018,0
"1143","Mafinga","presidential",2006,0.829934068642553,0.0173732274110921
"1144","Isoka","presidential",2006,0.696006161293872,0.0276636104963642
"1145","Chimbamilonga","presidential",2006,0.686185110401876,0.0191741813004271
"1146","Kaputa","presidential",2006,0.732593106638908,0.0233659614777392
"1147","Kasama Central","presidential",2006,0.736342525399129,0.0169117357196357
"1148","Lukashya","presidential",2006,0.707847359291824,0.027504330558959
"1149","Lubansenshi","presidential",2006,0.770208959038916,0.0263005060980669
"1150","Lupososhi","presidential",2006,0.731513260530421,0.0242411317267363
"1151","Mbala","presidential",2006,0.729566020313943,0.0237432288766263
"1152","Senga Hill","presidential",2006,0.75921331589156,0.0279246628245499
"1153","Kanchibiya","presidential",2006,0.676720393784384,0
"1154","Mfuwe","presidential",2006,0.675472612699952,0
"1155","Mpika","presidential",2006,0.695355678374042,0
"1156","Lunte","presidential",2006,0.77706625172063,0.0211028958718423
"1157","Mporokoso","presidential",2006,0.711551155115512,0.023886827458256
"1158","Nakonde","presidential",2006,0.727971097166762,0.033852262041584
"1159","Malole","presidential",2006,0.723266980094028,0.0241684530806998
"1160","Mpulungu","presidential",2006,0.688017734220044,0.0248148776213894
"1161","Manyinga","presidential",2006,0.765296011890017,0.0235474995954038
"1162","Kabompo","presidential",2006,0.751384615384615,0.0265356265356265
"1163","Kasempa","presidential",2006,0.648803378695448,0.0329090120063648
"1164","Mufumbwe","presidential",2006,0.733211139962324,0
"1165","Mwinilunga","presidential",2006,0.805187482379476,0.0323879551820728
"1166","Ikeleng'i","presidential",2006,0.80443102568464,0.0255325897341016
"1167","Solwezi Central","presidential",2006,0.671275981524249,0.0320818819077108
"1168","Solwezi East","presidential",2006,0.60474703310431,0.0282999380293328
"1169","Solwezi West","presidential",2006,0.716038671294001,0.0551035716346431
"1170","Zambezi East","presidential",2006,0.740528402847451,0.0148387096774194
"1171","Zambezi West","presidential",2006,0.672399060029908,0.0241461477362987
"1172","Chavuma","presidential",2006,0.795542160229901,0.00193832599118943
"1173","Choma Central","presidential",2006,0.737104907145493,0
"1174","Mbabala","presidential",2006,0.808482009369082,0.0218825124822782
"1175","Pemba","presidential",2006,0.801347478505707,0.0301167022211068
"1176","Gwembe","presidential",2006,0.835223265151104,0.0258542289203586
"1177","Dundumwezi","presidential",2006,0.752205146858234,0.0289530947775629
"1178","Kalomo Central","presidential",2006,0.767696431990809,0.0271045520681771
"1179","Mapatizya","presidential",2006,0.843951195353654,0.0328620965590824
"1180","Katombola","presidential",2006,0.770918987781574,0.0243746713738451
"1181","Livingstone","presidential",2006,0.733259997148037,0
"1182","Chikankata","presidential",2006,0.793733794295592,0.0201448249578048
"1183","Magoye","presidential",2006,0.743758879642785,0.0176695319961796
"1184","Mazabuka Central","presidential",2006,0.714195384128991,0.0145679906636082
"1185","Bweengwa","presidential",2006,0.780960191786007,0.0152677922287745
"1186","Monze Central","presidential",2006,0.768751412611798,0.0197404342895544
"1187","Moomba","presidential",2006,0.790870982766651,0.0235571260306243
"1188","Itezhitezhi","presidential",2006,0.65894856709053,0.0186491935483871
"1189","Namwala","presidential",2006,0.710720130932897,0.02475532527346
"1190","Siavonga","presidential",2006,0.750339746799228,0
"1191","Sinazongwe","presidential",2006,0.793251533742331,0.0467719957279122
"1192","Kalabo Central","presidential",2006,0.682261471394544,0.00494038600882682
"1193","Liuwa","presidential",2006,0.724648910411622,0.0273990911520984
"1194","Sikongo","presidential",2006,0.611505681818182,0.0357934748178651
"1195","Kaoma Central","presidential",2006,0.530147112109573,0.0358143667555191
"1196","Luampa","presidential",2006,0.700739627874726,0.0333965531458728
"1197","Mangango","presidential",2006,0.675571177504394,0.0343392299687825
"1198","Lukulu East","presidential",2006,0.714868776992074,0.0278165040164642
"1199","Mitete","presidential",2006,0.712234519892312,0.0153996920061599
"1200","Luena","presidential",2006,0.723053317990027,0.0289124668435013
"1201","Mongu Central","presidential",2006,0.646480523563202,0.0211750143671809
"1202","Nalikwanda","presidential",2006,0.714637811842501,0.00664535666218035
"1203","Nalolo","presidential",2006,0.705503685503685,0.0196419864874277
"1204","Senanga","presidential",2006,0.688886056589345,0.0210915818686401
"1205","Mulobezi","presidential",2006,0.690941220238095,0.0314981827971463
"1206","Mwandi","presidential",2006,0.707131247460382,0.0313173394627209
"1207","Sesheke","presidential",2006,0.695243969298246,0.0224741251848201
"1208","Shangombo","presidential",2006,0.694767626676839,0.0490483162518302
