"","constit","election_type","year","party","candidate","pct_cast","won"
"304","Katuba","parliamentary",2011,"Patriotic Front","Mulenga S Mwelwa",0.113752717581878,0
"305","Katuba","parliamentary",2011,"Independent","Owen  Mwanja",0.0392033101900554,0
"306","Kaumbwe","parliamentary",2011,"MMD","Nicholas  Banda",0.689123979213066,1
"307","Kaumbwe","parliamentary",2011,"Patriotic Front","Paradious  Sakala",0.187701064093046,0
"308","Kaumbwe","parliamentary",2011,"UPND","Nephat A Banda",0.0697228408809701,0
"309","Kaumbwe","parliamentary",2011,"UNIP","Thenes  Lungu",0.0194258846820094,0
"310","Kawambwa","parliamentary",2011,"Patriotic Front","Nickson  Chilangwa",0.634615384615385,1
"311","Kawambwa","parliamentary",2011,"MMD","Elizabeth  Chitika",0.352593108249217,0
"312","Kawambwa","parliamentary",2011,"UNIP","Albert  Nkalamo",0.00739644970414201,0
"313","Kawambwa","parliamentary",2011,"ZAD","Thresa  Kaunda",0.00356769926905673,0
"314","Kawambwa","parliamentary",2011,"ZED","Thresa  Kaunda",0.00356769926905673,0
"315","Keembe","parliamentary",2011,"MMD","Ronald  Shikapwasha",0.57825597397723,1
"316","Keembe","parliamentary",2011,"UPND","Emmanuel  Chiminsa",0.306726719212644,0
"317","Keembe","parliamentary",2011,"Patriotic Front","Catherine  Chilonda",0.111764460569665,0
"318","Kwacha","parliamentary",2011,"Patriotic Front","Boniface  Mutale",0.662646665676519,1
"319","Kwacha","parliamentary",2011,"MMD","Joseph  Malanje",0.267429080647557,0
"320","Kwacha","parliamentary",2011,"UPND","Kelly  Jibinga",0.0306549829199465,0
"321","Kwacha","parliamentary",2011,"ADD","Alfred  Sieta",0.00810931234219516,0
"322","Kwacha","parliamentary",2011,"Independent","Victor  Chami",0.00674290806475568,0
"323","Kwacha","parliamentary",2011,"Independent","Felix  Ntengwe",0.00656468141987227,0
"324","Kwacha","parliamentary",2011,"Heritage Party","David  Nyirenda",0.00546561710975791,0
"325","Liuwa","parliamentary",2011,"MMD","Situmbeko  Musokotwane",0.48437697659709,1
"326","Liuwa","parliamentary",2011,"ADD","Mundia  Ngenda",0.198861480075901,0
"327","Liuwa","parliamentary",2011,"UPND","Sikufele  Mundia",0.186590765338393,0
"328","Liuwa","parliamentary",2011,"Patriotic Front","Kaneta T Simuyawa",0.118026565464896,0
"329","Liuwa","parliamentary",2011,"FDD","Siyambango  Siyoto",0.0108791903858318,0
"330","Livingstone","parliamentary",2011,"MMD","Lukulo  Katombora",0.261161112669233,1
"331","Livingstone","parliamentary",2011,"Patriotic Front","Josephs R Akafumba",0.256189286351699,0
"332","Livingstone","parliamentary",2011,"UPND","Fredrick  Chuunga",0.231381147854466,0
"333","Livingstone","parliamentary",2011,"Independent","John H Sikwela",0.0917875627852426,0
"334","Livingstone","parliamentary",2011,"Independent","Ruth  Dante",0.0442620024986614,0
"335","Livingstone","parliamentary",2011,"ADD","Aggephrey  Brill",0.0361795976645165,0
"336","Livingstone","parliamentary",2011,"Independent","Joram L Mwinda",0.0309528058948013,0
"337","Livingstone","parliamentary",2011,"UNIP","Robert  Mukengami",0.0109380178985747,0
"338","Livingstone","parliamentary",2011,"Independent","Vincent S Kabanga",0.00912776318808801,0
"339","Livingstone","parliamentary",2011,"NMP","Jonathan K Kwalombota",0.00864332882894368,0
"340","Livingstone","parliamentary",2011,"Independent","Zondhwayo  Soko",0.00249866143137605,0
"341","Luampa","parliamentary",2011,"MMD","Josephine  Limata",0.266451612903226,1
"342","Luampa","parliamentary",2011,"ADD","Munye  Chipisa",0.211520737327189,0
"343","Luampa","parliamentary",2011,"UPND","Kashweka C Liatto",0.15926267281106,0
"344","Luampa","parliamentary",2011,"Independent","Bindundu  Mutti",0.147281105990783,0
"345","Luampa","parliamentary",2011,"NAREP","Tanda A Makai",0.072442396313364,0
"346","Luampa","parliamentary",2011,"Patriotic Front","Muzaza  Musangu",0.0573271889400922,0
"347","Luampa","parliamentary",2011,"NGP","Arnot  Lifasi",0.0313364055299539,0
"348","Luampa","parliamentary",2011,"Independent","Kaliki H Mwila",0.0130875576036866,0
"349","Luampa","parliamentary",2011,"Independent","Simon C Nyundu",0.0106912442396313,0
"350","Luangeni","parliamentary",2011,"Independent","Charles  Zulu",0.500089536202471,1
"351","Luangeni","parliamentary",2011,"MMD","Angela N Chifire",0.414970453053185,0
"352","Luangeni","parliamentary",2011,"Patriotic Front","George  Zulu",0.0294872560138483,0
"353","Luangeni","parliamentary",2011,"UPND","Patras M Daka",0.0264430251298275,0
"354","Luangeni","parliamentary",2011,"UNIP","Maximina N Mwale",0.0155792992299887,0
"355","Luangeni","parliamentary",2011,"NAREP","Adrias R Jere",0.00531248134662449,0
"356","Luanshya","parliamentary",2011,"Patriotic Front","Stephen  Chungu",0.591954477199083,1
"357","Luanshya","parliamentary",2011,"MMD","Simon  Kachimba",0.255986722516399,0
"358","Luanshya","parliamentary",2011,"UPND","Helen B Mulenga",0.104125503833083,0
"359","Luanshya","parliamentary",2011,"Independent","Jevan  Kamanga",0.0201928396427725,0
"360","Luanshya","parliamentary",2011,"UNIP","Mutale  Bwalya",0.0141863589662531,0
"361","Luapula","parliamentary",2011,"Patriotic Front","Emerine  Kabanshi",0.436,1
"362","Luapula","parliamentary",2011,"MMD","Daniel L Chisala",0.382769230769231,0
"363","Luapula","parliamentary",2011,"Independent","Stephen  Chakolwa",0.172615384615385,0
"364","Lubansenshi","parliamentary",2011,"Independent","Patrick M Mucheleka",0.44325230511316,1
"365","Lubansenshi","parliamentary",2011,"MMD","George K Mwamba",0.373679798826488,0
"366","Lubansenshi","parliamentary",2011,"Patriotic Front","Lazarous H Chota",0.161693210393965,0
"367","Lubansenshi","parliamentary",2011,"UPND","Daniel S Mubanga",0.013243922883487,0
"368","Lubansenshi","parliamentary",2011,"ZAD","Mary B Shimumbi",0.00603520536462699,0
"369","Lubansenshi","parliamentary",2011,"ZED","Mary B Shimumbi",0.00603520536462699,0
"370","Luena","parliamentary",2011,"ADD","Mulumemui G Imenda",0.369097280160187,1
"371","Luena","parliamentary",2011,"MMD","Mwangala H Maopu",0.297346904722176,0
"372","Luena","parliamentary",2011,"UPND","Patricia N Nawa",0.18721842149174,0
"373","Luena","parliamentary",2011,"Patriotic Front","Ndombo  Litambo",0.133071917236776,0
"374","Luena","parliamentary",2011,"ULP","Imasiku  Mukelabai",0.0109294176539296,0
"375","Lufwanyama","parliamentary",2011,"MMD","Annie C Munshya",0.418233701617034,1
"376","Lufwanyama","parliamentary",2011,"Independent","Miniver T Mutesa",0.187678349308553,0
"377","Lufwanyama","parliamentary",2011,"UPND","Elisha  Matambo",0.185556449842687,0
"378","Lufwanyama","parliamentary",2011,"Patriotic Front","Christopher  Kalenge",0.170922660422917,0
"379","Lukashya","parliamentary",2011,"Patriotic Front","Alfreda C Kansembe",0.480030243728874,1
"380","Lukashya","parliamentary",2011,"Independent","Lupando  Munkonge",0.205790784557908,0
"381","Lukashya","parliamentary",2011,"MMD","Bernard  Mpundu",0.152819782956769,0
"382","Lukashya","parliamentary",2011,"Independent","Lupando Af Mwape",0.137697918519836,0
"383","Lukashya","parliamentary",2011,"Heritage Party","Joseph M Mulenga",0.0114748265433197,0
"384","Lukashya","parliamentary",2011,"UPND","Dancewell K Mwansa",0.00707169542785981,0
"385","Lukashya","parliamentary",2011,"ZAD","Alfred C Mwamba",0.00355808574986657,0
"386","Lukashya","parliamentary",2011,"ZED","Alfred C Mwamba",0.00355808574986657,0
"387","Lukulu East","parliamentary",2011,"MMD","Christopher K Kalila",0.485402029664325,1
"388","Lukulu East","parliamentary",2011,"UPND","Batuke  Imenda",0.168618266978923,0
"389","Lukulu East","parliamentary",2011,"Patriotic Front","Marks K Mbunji",0.167213114754098,0
"390","Lukulu East","parliamentary",2011,"Independent","Simomo S Akapelwa",0.0814207650273224,0
"391","Lukulu East","parliamentary",2011,"ADD","Brian M Pangani",0.0724434035909446,0
"392","Lumezi","parliamentary",2011,"MMD","Isaac  Banda",0.493332556920748,1
"393","Lumezi","parliamentary",2011,"Patriotic Front","Clement  Mwale",0.290339486403075,0
"394","Lumezi","parliamentary",2011,"UPND","Marjorie B Mumpanshya",0.100215454492517,0
"395","Lumezi","parliamentary",2011,"Independent","Ezekiel  Lukhanda",0.0779712339137017,0
"396","Lumezi","parliamentary",2011,"FDD","Mary  Mbewe",0.0124614219996506,0
"397","Lumezi","parliamentary",2011,"ZAD","Mark  Kamanga",0.0114714959529494,0
"398","Lumezi","parliamentary",2011,"ZED","Mark  Kamanga",0.0114714959529494,0
"399","Lumezi","parliamentary",2011,"NMP","Alick  Ng'uni",0.0110638793454842,0
"400","Lundazi","parliamentary",2011,"MMD","Mukhondo  Lungu",0.478879484079,1
"401","Lundazi","parliamentary",2011,"Patriotic Front","Evans K Ngoma",0.19919387343813,0
"402","Lundazi","parliamentary",2011,"Independent","Blessings  Banda",0.157315598548972,0
"403","Lundazi","parliamentary",2011,"Independent","Allan  Banda",0.0445787988714228,0
"404","Lundazi","parliamentary",2011,"UNIP","Chrisford E Ngulube",0.0424828698105603,0
"405","Lundazi","parliamentary",2011,"UPND","Edith  Kamanga",0.0278113663845224,0
"406","Lundazi","parliamentary",2011,"FDD","Chifumu  Chipeta",0.0159613059250302,0
"407","Lundazi","parliamentary",2011,"Independent","White  Nkhata",0.015235792019347,0
"408","Lundazi","parliamentary",2011,"ADD","Misozi M Nyirongo",0.00918984280532044,0
"409","Lundazi","parliamentary",2011,"ZAD","Simon Rb Nyirenda",0.00475614671503426,0
"410","Lundazi","parliamentary",2011,"ZED","Simon Rb Nyirenda",0.00475614671503426,0
"411","Lunte","parliamentary",2011,"MMD","Felix  Mutati",0.544050222190873,1
"412","Lunte","parliamentary",2011,"Patriotic Front","Emmanuel  Chilubanama",0.441278126542992,0
"413","Lupososhi","parliamentary",2011,"Patriotic Front","Chungu L Bwalya",0.417392976159959,1
"414","Lupososhi","parliamentary",2011,"Independent","Albert  Mulonga",0.204050243527301,0
"415","Lupososhi","parliamentary",2011,"MMD","Kelvin  Mwansa",0.189630863881056,0
"416","Lupososhi","parliamentary",2011,"Independent","Vincent P Mwansa",0.180915149961548,0
"417","Lupososhi","parliamentary",2011,"UPND","Innocent N Chungu",0.00551140733145347,0
"418","Lusaka Central","parliamentary",2011,"Patriotic Front","Guy  Scott",0.619656263572625,1
"419","Lusaka Central","parliamentary",2011,"MMD","Muhabi  Lungu",0.261121796860458,0
"420","Lusaka Central","parliamentary",2011,"UPND","Charles  Msiska",0.0995222435937209,0
"421","Lusaka Central","parliamentary",2011,"NRP","Cephas  Chansa",0.00784885524601353,0
"422","Lusaka Central","parliamentary",2011,"ZDDM","Edwin  Sakala",0.00549109635788298,0
"423","Mafinga","parliamentary",2011,"MMD","Catherine  Namugala",0.786589429435587,1
"424","Mafinga","parliamentary",2011,"Patriotic Front","Brelsford  Gondwe",0.190649510432153,0
"425","Mafinga","parliamentary",2011,"UPND","Maxwell M Phiri",0.0110216845235044,0
"426","Mafinga","parliamentary",2011,"FDD","Rodwell  Kafunda",0.00840723842723125,0
"427","Malambo","parliamentary",2011,"MMD","Maxwell  Mwale",0.525967072681033,1
"428","Malambo","parliamentary",2011,"Independent","Jacob  Shuma",0.234038281354571,0
"429","Malambo","parliamentary",2011,"Patriotic Front","Kaweche  Kaunda",0.178088609289252,0
"430","Malambo","parliamentary",2011,"UPND","Andrew  Chulu",0.0471155133181636,0
"431","Malambo","parliamentary",2011,"UNIP","Bridget  Zimba",0.0123812073350288,0
"432","Malole","parliamentary",2011,"Patriotic Front","Christopher  Yaluma",0.695287834528341,1
"433","Malole","parliamentary",2011,"Independent","Emmanuel  Munaile",0.141630521377357,0
"434","Malole","parliamentary",2011,"MMD","Mofu  Musonda",0.120415449529374,0
"435","Malole","parliamentary",2011,"UPND","Godfrey  Kangwa",0.034345401434009,0
"436","Malole","parliamentary",2011,"NAREP","Mulenga  Mwela",0.00634386710336077,0
"437","Mambilima","parliamentary",2011,"Patriotic Front","Mighty  Mumba",0.591218858228131,1
"438","Mambilima","parliamentary",2011,"MMD","John M Chinyanta",0.383420846832756,0
"439","Mambilima","parliamentary",2011,"UPND","Nicodemus Ck Kalungu",0.0084906714333594,0
"440","Mandevu","parliamentary",2011,"Patriotic Front","Jean  Kapata",0.624975147757876,1
"441","Mandevu","parliamentary",2011,"MMD","Canisius  Banda",0.297612377320296,0
"442","Mandevu","parliamentary",2011,"UPND","Martha  Mushipe",0.0576752760858171,0
"443","Mandevu","parliamentary",2011,"UNIP","Joseph  Botha",0.00925407124911888,0
"444","Mandevu","parliamentary",2011,"ADD","Susan M Nakazwe",0.00650676884703671,0
"445","Mandevu","parliamentary",2011,"FDD","Nason M Mushota",0.00397635873985577,0
"446","Mangango","parliamentary",2011,"MMD","Robert C Taundi",0.412197686645636,1
"447","Mangango","parliamentary",2011,"UPND","Webby  Mulubisha",0.314011566771819,0
"448","Mangango","parliamentary",2011,"Patriotic Front","Timba R Simbula",0.101209253417455,0
"449","Mangango","parliamentary",2011,"Independent","Likando B Mubotana",0.0850420609884332,0
"450","Mangango","parliamentary",2011,"ADD","Kayombo V Chifwana",0.0440325972660357,0
"451","Mangango","parliamentary",2011,"UNIP","Janet S Chingumbe",0.0318086225026288,0
"452","Mangango","parliamentary",2011,"ZAD","Webby K Kawewe",0.00854363827549947,0
"453","Mangango","parliamentary",2011,"ZED","Webby K Kawewe",0.00854363827549947,0
"454","Mansa Central","parliamentary",2011,"Patriotic Front","Kennedy  Sakeni",0.597017472017472,1
"455","Mansa Central","parliamentary",2011,"MMD","Chitalu  Chilufya",0.373634998634999,0
"456","Mansa Central","parliamentary",2011,"UNIP","Webby  Kapula",0.00638138138138138,0
"457","Mansa Central","parliamentary",2011,"FDD","Jecap  Kombe",0.00337837837837838,0
"458","Manyinga","parliamentary",2011,"MMD","Danny T Chingimbu",0.438525297876015,1
"459","Manyinga","parliamentary",2011,"UPND","Masela D Sekeseke",0.331980659644276,0
"460","Manyinga","parliamentary",2011,"Independent","Geoffrey  Malayiti",0.20523225695044,0
"461","Manyinga","parliamentary",2011,"Patriotic Front","Tanday  Chipawa",0.0153686755309964,0
"462","Manyinga","parliamentary",2011,"ADD","Stafford K Lizu",0.00828872388188568,0
"463","Mapatizya","parliamentary",2011,"UPND","Clive D Miyanda",0.665853493257437,1
"464","Mapatizya","parliamentary",2011,"MMD","Lloyd  Jembo",0.26373924239344,0
"465","Mapatizya","parliamentary",2011,"Independent","Isaac  Bbumelo",0.030019651690723,0
"466","Mapatizya","parliamentary",2011,"Independent","Kalulu L Siampazanga",0.02249779765535,0
"467","Mapatizya","parliamentary",2011,"Patriotic Front","Giddson  Muuzu",0.00921596530460121,0
"468","Mapatizya","parliamentary",2011,"Independent","Walter L Siabona",0.00697973842922003,0
"469","Masaiti","parliamentary",2011,"MMD","Michael  Katambo",0.548311550955655,1
"470","Masaiti","parliamentary",2011,"Patriotic Front","Stardy  Mwale",0.353403339125179,0
"471","Masaiti","parliamentary",2011,"UPND","Shevy  Mukabila",0.0846868625821561,0
"472","Masaiti","parliamentary",2011,"ADD","Samuel  Mushiya",0.00589257384603762,0
"473","Masaiti","parliamentary",2011,"FDD","Mobby  Mutaya",0.00249301201178515,0
"474","Matero","parliamentary",2011,"Patriotic Front","Miles Be Sampa",0.664026052434183,1
"475","Matero","parliamentary",2011,"MMD","Faustina S Bwalya",0.181122962366673,0
"476","Matero","parliamentary",2011,"UPND","Kiran V Ranchhod",0.060795111509541,0
"477","Matero","parliamentary",2011,"Independent","Nazir M Dodia",0.0443293876580252,0
"478","Matero","parliamentary",2011,"NAREP","Constance N Sanderson",0.0298212554199674,0
"479","Matero","parliamentary",2011,"UNIP","Mathew  Mtonga",0.00698878501253225,0
"480","Matero","parliamentary",2011,"Independent","Philemon P Nyirenda",0.0057264128505827,0
"481","Matero","parliamentary",2011,"Independent","Collins  Mudai",0.00475676466821566,0
"482","Mazabuka Central","parliamentary",2011,"UPND","Gary  Nkombo",0.646908258116664,1
"483","Mazabuka Central","parliamentary",2011,"MMD","Maxwell Hh Mwiinga",0.217207777628093,0
"484","Mazabuka Central","parliamentary",2011,"Patriotic Front","Lucia Bc Mwiinde",0.083883425389555,0
"485","Mazabuka Central","parliamentary",2011,"Independent","Shadreck  Mwiinga",0.0381247474067089,0
"486","Mazabuka Central","parliamentary",2011,"UNIP","Benson S Chanda",0.0122591943957968,0
"487","Mbabala","parliamentary",2011,"UPND","Ephraim  Belemu",0.482311003497444,1
"488","Mbabala","parliamentary",2011,"Independent","Joseph  Munsanje",0.222289480764057,0
"489","Mbabala","parliamentary",2011,"MMD","Laiven  Apuleni",0.162698412698413,0
"490","Mbabala","parliamentary",2011,"Independent","Geoffrey  Makaya",0.118375033629271,0
"491","Mbabala","parliamentary",2011,"Patriotic Front","Aaron M Mwanamukuku",0.00578423459779392,0
"492","Mbabala","parliamentary",2011,"ADD","Joseph  Simpande",0.00255582458972289,0
"493","Mbabala","parliamentary",2011,"Independent","Jordan  Mwendanzila",0.00161420500403551,0
"494","Mbala","parliamentary",2011,"MMD","Mwalimu  Simfukwe",0.654470794500323,1
"495","Mbala","parliamentary",2011,"Patriotic Front","Evaristo  Kasunga",0.303727968995109,0
"496","Mbala","parliamentary",2011,"ADD","Wiza  Banda",0.0278213527729076,0
"497","Mbala","parliamentary",2011,"ZAD","Edwin  Siyanda",0.00692073452062379,0
"498","Mbala","parliamentary",2011,"ZED","Edwin  Siyanda",0.00692073452062379,0
"499","Mfuwe","parliamentary",2011,"Patriotic Front","Mwimba H Malama",0.725739458779106,1
"500","Mfuwe","parliamentary",2011,"Independent","Maybin  Chanda",0.142227816236627,0
"501","Mfuwe","parliamentary",2011,"MMD","Manda  Songolo",0.131403398363751,0
"502","Milanzi","parliamentary",2011,"MMD","Whiteson  Banda",0.594211164183361,1
"503","Milanzi","parliamentary",2011,"Patriotic Front","Musa  Banda",0.199543737078491,0
"504","Milanzi","parliamentary",2011,"UPND","Regina  Banda",0.112782490910387,0
"505","Milanzi","parliamentary",2011,"UNIP","Chimwala  Phiri",0.0622371141370215,0
"506","Milenge","parliamentary",2011,"MMD","Mwansa  Mbulakulima",0.543900072762552,1
"507","Milenge","parliamentary",2011,"Patriotic Front","Benny  Mibenge",0.398981324278438,0
"508","Milenge","parliamentary",2011,"UPND","Arthur  Mofya",0.0312878971622605,0
"509","Mitete","parliamentary",2011,"MMD","Misheck  Mutelo",0.613319011815252,1
"510","Mitete","parliamentary",2011,"Patriotic Front","Eileen M Imbwae",0.307196562835661,0
"511","Mitete","parliamentary",2011,"ADD","Michael  Kakulunda",0.0460078768349445,0
"512","Mkaika","parliamentary",2011,"MMD","David  Phiri",0.400929794621315,1
"513","Mkaika","parliamentary",2011,"Patriotic Front","Mustapher  Banda",0.227799682222091,0
"514","Mkaika","parliamentary",2011,"Independent","Saidi  Mlewa",0.223915730006473,0
"515","Mkaika","parliamentary",2011,"Independent","Ezekia  Ngoma",0.0413111281115754,0
